memory1,compute1,memory2,compute2,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
6,10,6,10,60506.987,1,0.58,161897.28,"[10751.52325630188, 10853.833675384521, 10754.114389419556, 10852.214097976685, 10745.4514503479, 10851.631879806519, 10746.227025985718, 10849.942684173584, 10744.690418243408, 10842.962980270386, 10746.575355529785, 10841.98546409607, 10738.328695297241, 10836.169004440308, 10741.629362106323]","[(1717577332.8309288, 84), (1717577333.0665584, 0), (1717577333.3057244, 0), (1717577333.540784, 0), (1717577333.7771764, 0), (1717577334.012046, 0), (1717577334.2477214, 0), (1717577334.4851606, 0), (1717577334.71916, 0), (1717577334.9565113, 0), (1717577335.1928573, 0), (1717577335.4285195, 0), (1717577335.6661353, 0), (1717577335.8987439, 0), (1717577336.1331255, 0), (1717577336.3691723, 0), (1717577336.6034052, 0), (1717577336.8389444, 0), (1717577337.074279, 0), (1717577337.3122919, 0), (1717577337.547093, 0), (1717577337.785214, 0), (1717577338.019872, 0), (1717577338.256158, 0), (1717577338.4919655, 0), (1717577338.7252896, 0), (1717577338.9597538, 0), (1717577339.198162, 0), (1717577339.4326994, 0), (1717577339.6703498, 0), (1717577339.905461, 0), (1717577340.140014, 0), (1717577340.3758893, 0), (1717577340.6120691, 0), (1717577340.8478293, 0), (1717577341.084363, 0), (1717577341.318463, 0), (1717577341.553787, 0), (1717577341.790446, 0), (1717577342.0236146, 0), (1717577342.2578497, 0), (1717577342.4952064, 0), (1717577342.7302728, 0), (1717577342.9645557, 0), (1717577343.204547, 0), (1717577343.442514, 0), (1717577343.6775498, 0), (1717577343.9119883, 0), (1717577344.1490507, 0), (1717577344.38516, 0), (1717577344.6234431, 0), (1717577344.8564546, 0), (1717577345.090893, 0), (1717577345.3299882, 0), (1717577345.5645401, 0), (1717577345.799066, 0), (1717577346.0358162, 0), (1717577346.2710161, 0), (1717577346.511173, 0), (1717577346.7448952, 0), (1717577346.9796834, 0), (1717577347.216963, 0), (1717577347.4516346, 0), (1717577347.6868691, 0), (1717577347.9230216, 0), (1717577348.1600845, 0), (1717577348.3979836, 0), (1717577348.631649, 0), (1717577348.8655643, 0), (1717577349.1029532, 73), (1717577349.3385859, 91), (1717577349.5755618, 98), (1717577349.8100576, 98), (1717577350.0431697, 98), (1717577350.2770772, 96), (1717577350.5167568, 98), (1717577350.7497892, 96), (1717577350.9845028, 97), (1717577351.2203352, 100), (1717577351.4544244, 93), (1717577351.6888387, 97), (1717577351.924461, 98), (1717577352.1597874, 95), (1717577352.3963096, 97), (1717577352.6317754, 93), (1717577352.8637786, 98), (1717577353.096478, 98), (1717577353.3296382, 95), (1717577353.5669513, 95), (1717577353.800558, 99), (1717577354.0341847, 95), (1717577354.2681246, 97), (1717577354.5056715, 97), (1717577354.7398653, 96), (1717577354.973542, 97), (1717577355.2099748, 98), (1717577355.4434144, 97), (1717577355.6769717, 97), (1717577355.9138622, 97), (1717577356.1506135, 95), (1717577356.3842103, 98), (1717577356.6210437, 97), (1717577356.855616, 97), (1717577357.0931373, 95), (1717577357.3283312, 97), (1717577357.5626175, 93), (1717577357.7978234, 96), (1717577358.034472, 94), (1717577358.26746, 94), (1717577358.5024133, 95), (1717577358.7398825, 96), (1717577358.97396, 77)]"
6,10,6,10,60506.987,2,0.8,316187.059,"[19702.800273895264, 22496.193170547485, 19699.418544769287, 22481.008529663086, 19692.74067878723, 22486.839771270752, 19670.886278152466, 22475.116729736328, 19690.980434417725, 22467.37313270569, 19667.893409729004, 22476.165294647217, 19686.758995056152, 22485.006093978882, 19684.025287628174, 22473.60897064209, 19682.440757751465, 22474.677324295044, 19683.090209960938, 22468.095302581787, 19671.145915985107, 22469.75064277649, 19679.302215576172, 22475.41379928589, 19678.525924682617, 22472.546339035034, 19680.630683898926, 22470.2467918396, 19670.756101608276, 22460.67976951599]","[(1717577359.2143393, 0), (1717577359.454484, 0), (1717577359.695839, 0), (1717577359.9332316, 0), (1717577360.1725092, 0), (1717577360.407451, 0), (1717577360.6463172, 0), (1717577360.8834684, 0), (1717577361.1220555, 0), (1717577361.3570929, 0), (1717577361.5944986, 0), (1717577361.8296816, 0), (1717577362.0681057, 0), (1717577362.303342, 0), (1717577362.5385625, 0), (1717577362.7777197, 0), (1717577363.0142932, 0), (1717577363.2511923, 0), (1717577363.4860792, 0), (1717577363.7236736, 0), (1717577363.9579444, 0), (1717577364.1950822, 0), (1717577364.4329834, 0), (1717577364.6728678, 0), (1717577364.9071755, 0), (1717577365.146369, 0), (1717577365.3810997, 0), (1717577365.6200235, 0), (1717577365.8552058, 0), (1717577366.0950866, 0), (1717577366.3304286, 0), (1717577366.5681183, 0), (1717577366.8022518, 0), (1717577367.038035, 0), (1717577367.2757893, 0), (1717577367.5109026, 0), (1717577367.7496612, 0), (1717577367.9857874, 0), (1717577368.2226632, 0), (1717577368.4580696, 0), (1717577368.6944642, 0), (1717577368.9303334, 0), (1717577369.1660109, 0), (1717577369.4025457, 0), (1717577369.6373327, 0), (1717577369.8743253, 0), (1717577370.1107244, 0), (1717577370.346758, 0), (1717577370.5839136, 0), (1717577370.8188002, 0), (1717577371.0563178, 0), (1717577371.293316, 0), (1717577371.5280087, 0), (1717577371.76722, 0), (1717577372.0104723, 0), (1717577372.25071, 0), (1717577372.4905193, 0), (1717577372.7292337, 0), (1717577372.966313, 0), (1717577373.202525, 0), (1717577373.4399915, 0), (1717577373.6758425, 0), (1717577373.9135578, 0), (1717577374.1489408, 0), (1717577374.3881757, 0), (1717577374.6252313, 0), (1717577374.862966, 0), (1717577375.0988128, 44), (1717577375.334522, 99), (1717577375.568325, 96), (1717577375.8035085, 99), (1717577376.0413256, 96), (1717577376.2755396, 100), (1717577376.5128546, 99), (1717577376.7487516, 96), (1717577376.9892437, 96), (1717577377.2228258, 100), (1717577377.457694, 94), (1717577377.6946456, 97), (1717577377.928322, 99), (1717577378.1675599, 99), (1717577378.4014664, 97), (1717577378.635727, 100), (1717577378.8733175, 95), (1717577379.108139, 96), (1717577379.3474631, 100), (1717577379.5857966, 94), (1717577379.8235059, 100), (1717577380.0598996, 96), (1717577380.2967336, 97), (1717577380.531323, 98), (1717577380.7698455, 96), (1717577381.0067523, 94), (1717577381.247706, 100), (1717577381.487411, 97), (1717577381.7270157, 99), (1717577381.9667215, 95), (1717577382.2037106, 99), (1717577382.4397647, 94), (1717577382.6758811, 100), (1717577382.9097939, 96), (1717577383.1470625, 97), (1717577383.3882968, 97), (1717577383.6263983, 95), (1717577383.8668423, 100), (1717577384.1064684, 97), (1717577384.3461936, 97), (1717577384.5849285, 97), (1717577384.8210418, 95), (1717577385.0549097, 97), (1717577385.2932346, 96), (1717577385.52936, 97), (1717577385.7683713, 96), (1717577386.0057259, 96), (1717577386.24646, 94), (1717577386.488703, 97), (1717577386.7257745, 96), (1717577386.9608986, 94), (1717577387.1983795, 96), (1717577387.4340737, 96), (1717577387.6727557, 97), (1717577387.9065545, 96), (1717577388.145928, 95), (1717577388.3858068, 95), (1717577388.6254165, 94), (1717577388.8658693, 96), (1717577389.1051562, 95), (1717577389.343254, 96), (1717577389.5805187, 95), (1717577389.8189478, 94), (1717577390.0561855, 93), (1717577390.2943225, 98), (1717577390.529273, 97), (1717577390.768529, 96), (1717577391.0047731, 96), (1717577391.2457998, 95), (1717577391.4858854, 96), (1717577391.7240117, 94), (1717577391.95907, 94), (1717577392.1981332, 96), (1717577392.434373, 95), (1717577392.6722238, 100), (1717577392.9075108, 94), (1717577393.1471126, 96), (1717577393.383143, 94), (1717577393.6236794, 96), (1717577393.8636706, 96), (1717577394.1035624, 94), (1717577394.3440022, 73), (1717577394.5838513, 79), (1717577394.8231797, 82), (1717577395.059282, 79), (1717577395.2981985, 76), (1717577395.5344248, 79), (1717577395.769872, 80), (1717577396.0055802, 78), (1717577396.2455351, 77), (1717577396.4865236, 79), (1717577396.725276, 78), (1717577396.9628394, 79)]"
6,10,6,10,60506.987,3,0.932,485710.85,"[31634.463787078857, 33234.18641090393, 31608.609437942505, 33219.40875053406, 31605.773210525513, 33225.32677650452, 31619.730710983276, 33225.28338432312, 31599.818468093872, 33204.48541641235, 31602.38003730774, 33215.280294418335, 31615.108013153076, 33205.830097198486, 31620.08571624756, 33206.175565719604, 31615.544080734253, 33203.898668289185, 31609.033823013306, 33197.53813743591, 31604.703903198242, 33197.991132736206, 31610.71538925171, 33220.02959251404, 31608.05606842041, 33194.76580619812, 31595.99471092224, 33213.5283946991, 31609.806060791016, 33194.46635246277, 31610.833644866943, 33205.61075210571, 31601.75609588623, 33218.233585357666, 31603.32179069519, 33207.393407821655, 31501.126289367676, 33210.07776260376, 31502.984523773193, 33212.6202583313, 31500.084161758423, 33213.49620819092, 31497.34091758728, 33214.27226066589, 31515.378952026367]","[(1717577397.203973, 5), (1717577397.4451928, 0), (1717577397.6860497, 0), (1717577397.9241734, 0), (1717577398.162504, 0), (1717577398.402103, 0), (1717577398.6399128, 0), (1717577398.8768969, 0), (1717577399.114654, 0), (1717577399.3524725, 0), (1717577399.5902843, 0), (1717577399.828101, 0), (1717577400.0683985, 0), (1717577400.3083544, 0), (1717577400.545768, 0), (1717577400.7852302, 0), (1717577401.023792, 0), (1717577401.2618988, 0), (1717577401.5023942, 0), (1717577401.7411714, 0), (1717577401.977239, 0), (1717577402.2176542, 0), (1717577402.4559286, 0), (1717577402.7067118, 0), (1717577402.9438815, 0), (1717577403.1832888, 0), (1717577403.4198678, 0), (1717577403.658198, 0), (1717577403.8956316, 0), (1717577404.1351395, 0), (1717577404.3761413, 0), (1717577404.6175485, 0), (1717577404.858381, 0), (1717577405.0965614, 0), (1717577405.3345766, 0), (1717577405.574861, 0), (1717577405.813123, 0), (1717577406.0511422, 0), (1717577406.2914658, 0), (1717577406.530184, 0), (1717577406.7681882, 0), (1717577407.0075252, 0), (1717577407.2457938, 0), (1717577407.483464, 0), (1717577407.7220976, 0), (1717577407.9594002, 0), (1717577408.1999822, 0), (1717577408.4409668, 0), (1717577408.6800196, 0), (1717577408.9173317, 0), (1717577409.1569812, 0), (1717577409.3973277, 0), (1717577409.6341438, 0), (1717577409.8722255, 0), (1717577410.1110396, 0), (1717577410.349139, 0), (1717577410.5892918, 0), (1717577410.8271122, 0), (1717577411.0656645, 0), (1717577411.3071792, 0), (1717577411.546287, 0), (1717577411.7829435, 0), (1717577412.026019, 0), (1717577412.2668939, 0), (1717577412.5089471, 0), (1717577412.7483423, 0), (1717577412.987333, 0), (1717577413.2247474, 69), (1717577413.4620786, 94), (1717577413.6992753, 97), (1717577413.938755, 97), (1717577414.1805692, 99), (1717577414.4183762, 98), (1717577414.6579258, 95), (1717577414.8987472, 100), (1717577415.1383812, 97), (1717577415.3781614, 99), (1717577415.6168213, 97), (1717577415.8568735, 99), (1717577416.0974984, 97), (1717577416.3380022, 98), (1717577416.577835, 98), (1717577416.8162687, 94), (1717577417.0561855, 100), (1717577417.2967227, 99), (1717577417.5367188, 100), (1717577417.7785993, 96), (1717577418.0161073, 96), (1717577418.256343, 100), (1717577418.4979343, 97), (1717577418.7400353, 96), (1717577418.9789438, 97), (1717577419.2168212, 97), (1717577419.456593, 96), (1717577419.6977167, 93), (1717577419.9368865, 99), (1717577420.1759655, 96), (1717577420.4166834, 99), (1717577420.6567683, 96), (1717577420.8968477, 97), (1717577421.136682, 97), (1717577421.37803, 98), (1717577421.616501, 96), (1717577421.8554056, 95), (1717577422.0961392, 100), (1717577422.3361456, 95), (1717577422.5762815, 96), (1717577422.8160946, 98), (1717577423.0563586, 98), (1717577423.2969675, 96), (1717577423.5356648, 97), (1717577423.7759826, 95), (1717577424.0150316, 96), (1717577424.2569087, 99), (1717577424.4972548, 97), (1717577424.7389586, 96), (1717577424.978733, 96), (1717577425.2150064, 94), (1717577425.4558134, 97), (1717577425.6968288, 97), (1717577425.937027, 97), (1717577426.177088, 97), (1717577426.4150238, 94), (1717577426.655231, 93), (1717577426.8951414, 97), (1717577427.135698, 96), (1717577427.3737907, 97), (1717577427.6149054, 95), (1717577427.8551857, 96), (1717577428.0972295, 94), (1717577428.3368607, 99), (1717577428.5760229, 94), (1717577428.8150039, 96), (1717577429.055325, 97), (1717577429.2970977, 95), (1717577429.537813, 97), (1717577429.7768552, 95), (1717577430.0159326, 94), (1717577430.2563713, 96), (1717577430.4967158, 93), (1717577430.7361107, 94), (1717577430.9764626, 97), (1717577431.2143857, 95), (1717577431.4549387, 94), (1717577431.696057, 95), (1717577431.9362307, 95), (1717577432.1756642, 93), (1717577432.4152555, 96), (1717577432.6561031, 95), (1717577432.8956459, 98), (1717577433.13702, 98), (1717577433.377105, 93), (1717577433.6144965, 95), (1717577433.8542268, 94), (1717577434.0965285, 97), (1717577434.3360736, 98), (1717577434.5763338, 95), (1717577434.8142292, 95), (1717577435.0555143, 96), (1717577435.2960963, 96), (1717577435.5356486, 97), (1717577435.7748563, 95), (1717577436.0156302, 96), (1717577436.2552104, 97), (1717577436.4945886, 97), (1717577436.7355716, 96), (1717577436.9754024, 98), (1717577437.2142932, 88), (1717577437.45424, 97), (1717577437.6954129, 98), (1717577437.9363387, 93), (1717577438.1759589, 90), (1717577438.4892895, 97), (1717577438.731346, 100), (1717577438.9717283, 100), (1717577439.2106247, 100), (1717577439.4516742, 100), (1717577439.69164, 99), (1717577439.9315917, 97), (1717577440.1738715, 94), (1717577440.412632, 99), (1717577440.6540108, 100), (1717577440.8921962, 100), (1717577441.1325462, 100), (1717577441.3734684, 97), (1717577441.6131024, 97), (1717577441.852795, 100), (1717577442.0921862, 100), (1717577442.3332427, 100), (1717577442.5729823, 100), (1717577442.8119435, 100), (1717577443.0536644, 99), (1717577443.2941787, 100), (1717577443.5333524, 100), (1717577443.7740557, 99), (1717577444.0133255, 97), (1717577444.2544544, 86), (1717577444.494169, 84), (1717577444.7339966, 88), (1717577444.9746842, 84), (1717577445.213469, 83), (1717577445.4528253, 85), (1717577445.6937149, 83)]"
6,10,6,10,60506.987,4,1.027,632839.849,"[41058.61973762512, 43355.6809425354, 41078.41682434082, 43357.916831970215, 41064.70036506653, 43369.94934082031, 41055.49168586731, 43326.311349868774, 41069.39339637756, 43357.37061500549, 41040.645599365234, 43331.12120628357, 41063.896894454956, 43340.415477752686, 41038.2354259491, 43341.25089645386, 41040.085315704346, 43360.25786399841, 41060.718059539795, 43342.31758117676, 41038.766860961914, 43349.743127822876, 41041.38922691345, 43357.63740539551, 41060.346841812134, 43349.39956665039, 41041.337966918945, 43338.81759643555, 41051.37372016907, 43341.47596359253, 41036.62896156311, 43325.84595680237, 40995.649576187134, 43354.33292388916, 41006.89339637756, 43325.671434402466, 41022.25923538208, 43321.63596153259, 41030.287981033325, 43347.15437889099, 41040.00639915466, 43329.69641685486, 41030.4799079895, 43324.825048446655, 41046.23055458069, 43333.99176597595, 41046.79083824158, 43338.57583999634, 41037.93501853943, 43310.1372718811, 41009.86099243164, 43348.55771064758, 41042.821407318115, 43312.70432472229, 41019.572496414185, 43318.44091415405, 41013.24152946472, 43309.84115600586, 41038.9449596405, 43317.298889160156]","[(1717577445.9384005, 0), (1717577446.1794858, 0), (1717577446.4221416, 0), (1717577446.663991, 0), (1717577446.9045203, 0), (1717577447.145852, 0), (1717577447.3866234, 0), (1717577447.6567636, 0), (1717577447.8949988, 0), (1717577448.1371865, 0), (1717577448.3794668, 0), (1717577448.6216495, 0), (1717577448.8644016, 0), (1717577449.1063, 0), (1717577449.3475087, 0), (1717577449.5900269, 0), (1717577449.831119, 0), (1717577450.0737271, 0), (1717577450.3154747, 0), (1717577450.5560582, 0), (1717577450.798764, 0), (1717577451.0411208, 0), (1717577451.282645, 0), (1717577451.5286667, 0), (1717577451.7693884, 0), (1717577452.0112326, 0), (1717577452.2518752, 0), (1717577452.492836, 0), (1717577452.7346852, 0), (1717577452.9771426, 0), (1717577453.2194724, 0), (1717577453.461081, 0), (1717577453.7027397, 0), (1717577453.9432845, 0), (1717577454.1842568, 0), (1717577454.4245512, 0), (1717577454.6661098, 0), (1717577454.906266, 0), (1717577455.1457076, 0), (1717577455.3877616, 0), (1717577455.6296518, 0), (1717577455.8706343, 0), (1717577456.1130798, 0), (1717577456.353589, 0), (1717577456.5949519, 0), (1717577456.8368232, 0), (1717577457.0774503, 0), (1717577457.3174841, 0), (1717577457.5575492, 0), (1717577457.8004034, 0), (1717577458.041774, 0), (1717577458.2867253, 0), (1717577458.5264335, 0), (1717577458.7672882, 0), (1717577459.0079155, 0), (1717577459.2498145, 0), (1717577459.494115, 0), (1717577459.735496, 0), (1717577459.9764917, 0), (1717577460.2194855, 0), (1717577460.4607708, 0), (1717577460.7029338, 0), (1717577460.945973, 0), (1717577461.1865246, 0), (1717577461.4288278, 0), (1717577461.6713538, 0), (1717577461.9105265, 26), (1717577462.152201, 94), (1717577462.3930283, 95), (1717577462.6324892, 92), (1717577462.8725922, 97), (1717577463.1124039, 100), (1717577463.3528748, 100), (1717577463.5928755, 100), (1717577463.831544, 99), (1717577464.0698996, 96), (1717577464.3095472, 94), (1717577464.5501864, 99), (1717577464.7890282, 100), (1717577465.0274518, 100), (1717577465.2682502, 100), (1717577465.5084279, 100), (1717577465.7485278, 96), (1717577465.9899042, 100), (1717577466.2291858, 100), (1717577466.46904, 100), (1717577466.710331, 100), (1717577466.9520967, 98), (1717577467.1946142, 100), (1717577467.4364421, 99), (1717577467.6786392, 100), (1717577467.9241626, 99), (1717577468.1652954, 100), (1717577468.4049718, 98), (1717577468.6463697, 97), (1717577468.8879104, 100), (1717577469.129271, 100), (1717577469.3707087, 100), (1717577469.612606, 99), (1717577469.8577442, 96), (1717577470.1030736, 98), (1717577470.3442152, 91), (1717577470.5841153, 97), (1717577470.8252802, 96), (1717577471.067486, 95), (1717577471.3078067, 93), (1717577471.5507107, 94), (1717577471.7933931, 93), (1717577472.035238, 96), (1717577472.2767043, 96), (1717577472.517378, 95), (1717577472.7611535, 95), (1717577473.00346, 95), (1717577473.2444787, 97), (1717577473.4853451, 92), (1717577473.725288, 94), (1717577473.9664845, 96), (1717577474.2077696, 95), (1717577474.448977, 97), (1717577474.688471, 97), (1717577474.9285724, 98), (1717577475.1708143, 95), (1717577475.4124622, 91), (1717577475.6539216, 96), (1717577475.8957138, 97), (1717577476.1411417, 97), (1717577476.3811996, 95), (1717577476.6235976, 96), (1717577476.8642874, 98), (1717577477.1059718, 97), (1717577477.3470821, 94), (1717577477.5868142, 98), (1717577477.8235183, 95), (1717577478.0585697, 98), (1717577478.29472, 96), (1717577478.5308099, 95), (1717577478.763732, 95), (1717577478.9973636, 96), (1717577479.236813, 96), (1717577479.4747288, 99), (1717577479.7147036, 95), (1717577479.9559271, 96), (1717577480.1947598, 99), (1717577480.427867, 95), (1717577480.6612537, 94), (1717577480.8978348, 96), (1717577481.134877, 96), (1717577481.3757272, 96), (1717577481.615173, 95), (1717577481.8547926, 93), (1717577482.094899, 96), (1717577482.3344188, 95), (1717577482.5741425, 95), (1717577482.807926, 96), (1717577483.044898, 95), (1717577483.2791946, 93), (1717577483.5143247, 95), (1717577483.7537644, 97), (1717577483.989123, 98), (1717577484.225158, 96), (1717577484.4590807, 94), (1717577484.6935537, 92), (1717577484.930174, 95), (1717577485.165946, 93), (1717577485.4006886, 94), (1717577485.6369176, 98), (1717577485.8751204, 94), (1717577486.1140504, 100), (1717577486.3558278, 93), (1717577486.5938241, 94), (1717577486.8322313, 99), (1717577487.090264, 100), (1717577487.3246777, 97), (1717577487.5607634, 100), (1717577487.795393, 100), (1717577488.0319633, 97), (1717577488.273176, 100), (1717577488.5130901, 97), (1717577488.7536855, 91), (1717577488.9907765, 99), (1717577489.2288406, 100), (1717577489.462971, 100), (1717577489.6998534, 100), (1717577489.934096, 94), (1717577490.171714, 97), (1717577490.4077325, 100), (1717577490.6429036, 100), (1717577490.8787212, 100), (1717577491.1145916, 91), (1717577491.3538644, 96), (1717577491.5912313, 97), (1717577491.831395, 97), (1717577492.0725887, 95), (1717577492.3120477, 95), (1717577492.552381, 100), (1717577492.7910972, 95), (1717577493.030632, 96), (1717577493.2728484, 97), (1717577493.5131364, 94), (1717577493.7504978, 99), (1717577493.9900424, 93), (1717577494.2250454, 99), (1717577494.4616878, 94), (1717577494.69823, 95), (1717577494.934086, 95), (1717577495.169855, 96), (1717577495.4116175, 99), (1717577495.6539786, 95), (1717577495.8928568, 97), (1717577496.130601, 96), (1717577496.3693357, 99), (1717577496.609649, 100), (1717577496.852233, 97), (1717577497.0909116, 97), (1717577497.3299878, 92), (1717577497.5689273, 90), (1717577497.809408, 99), (1717577498.0511765, 100), (1717577498.2895958, 99), (1717577498.529009, 100), (1717577498.7688196, 100), (1717577499.0093105, 100), (1717577499.2505727, 94), (1717577499.4884253, 97), (1717577499.725799, 100), (1717577499.9621298, 100), (1717577500.1984842, 99), (1717577500.43357, 100), (1717577500.6702063, 95), (1717577500.9085367, 100), (1717577501.1512127, 96), (1717577501.3919692, 100), (1717577501.6301136, 100), (1717577501.868209, 100), (1717577502.108219, 100), (1717577502.3503232, 90), (1717577502.5885153, 87), (1717577502.8271353, 86), (1717577503.0636652, 85), (1717577503.2998385, 85), (1717577503.5369549, 87), (1717577503.772491, 85), (1717577504.0141678, 85), (1717577504.2533975, 84), (1717577504.4898999, 84)]"
