memory1,compute1,memory2,compute2,startup_time,load,throughput,latency,latencies,utilization
6,10,6,10,52678.595,64,2.06,30913.066,"[31040.193796157837, 30820.915699005127, 31014.362335205078, 30829.25319671631, 31013.123989105225, 30814.373016357422, 31022.604942321777, 30812.798500061035, 31011.579990386963, 30823.566913604736, 31011.391639709473, 30807.387828826904, 31013.87906074524, 30811.54155731201, 31033.25390815735, 30808.21442604065, 31019.25826072693, 30816.592693328857, 31034.006357192993, 30814.53776359558, 31030.258417129517, 30820.975065231323, 31021.17419242859, 30814.86439704895, 31007.659912109375, 30812.613248825073, 31030.724048614502, 30813.066482543945, 31006.706953048706, 30839.096307754517, 30997.01428413391, 30814.04185295105, 31029.916286468506, 30795.838832855225, 31006.046533584595, 30805.771827697754, 31031.073331832886, 30813.902139663696, 31017.266273498535, 30832.968711853027, 31014.51063156128, 30831.13145828247, 31017.280340194702, 30822.633743286133, 31024.725675582886, 30826.322317123413, 31014.720678329468, 30827.37898826599, 31012.04204559326, 30825.505256652832, 31017.72689819336, 30826.725482940674, 30924.5707988739, 30831.10547065735, 30925.11224746704, 30802.53291130066, 31024.330139160156, 30810.641050338745, 30923.872470855713, 30823.475122451782, 31020.522356033325, 30825.03628730774, 30921.65184020996, 30828.84430885315]","[(1717388619.268231, 92), (1717388619.5042841, 23), (1717388619.7425458, 0), (1717388619.9811785, 0), (1717388620.2178004, 0), (1717388620.4547465, 57), (1717388620.689556, 95), (1717388620.9225936, 100), (1717388621.1610148, 96), (1717388621.3974323, 99), (1717388621.6357203, 99), (1717388621.869403, 100), (1717388622.1049886, 100), (1717388622.3416417, 100), (1717388622.5761383, 99), (1717388622.8119645, 100), (1717388623.0489848, 100), (1717388623.2824469, 99), (1717388623.5208206, 100), (1717388623.7564893, 98), (1717388623.9921606, 97), (1717388624.2278702, 100), (1717388624.4616938, 98), (1717388624.7001722, 99), (1717388624.9356697, 99), (1717388625.171183, 100), (1717388625.4080892, 100), (1717388625.6423578, 100), (1717388625.879785, 100), (1717388626.115734, 99), (1717388626.3513224, 100), (1717388626.5881343, 100), (1717388626.8222423, 100), (1717388627.0597064, 100), (1717388627.294323, 100), (1717388627.527812, 100), (1717388627.763055, 100), (1717388627.9989767, 100), (1717388628.2324574, 98), (1717388628.4659111, 100), (1717388628.7013648, 100), (1717388628.9382799, 100), (1717388629.1716485, 100), (1717388629.4064913, 100), (1717388629.6441143, 100), (1717388629.877963, 100), (1717388630.1149857, 100), (1717388630.3500872, 100), (1717388630.583583, 100), (1717388630.8181717, 98), (1717388631.0579658, 100), (1717388631.2941725, 100), (1717388631.529244, 100), (1717388631.7632737, 100), (1717388631.9984107, 98), (1717388632.2387147, 100), (1717388632.4791737, 100), (1717388632.7137258, 100), (1717388632.9505267, 99), (1717388633.1856236, 100), (1717388633.420206, 100), (1717388633.6591437, 98), (1717388633.8933594, 100), (1717388634.131292, 100), (1717388634.3684957, 99), (1717388634.6056337, 100), (1717388634.8401144, 94), (1717388635.0769103, 98), (1717388635.3130991, 100), (1717388635.548508, 100), (1717388635.7861469, 100), (1717388636.019427, 100), (1717388636.2570293, 100), (1717388636.4938996, 100), (1717388636.7328715, 100), (1717388636.9668186, 100), (1717388637.202357, 98), (1717388637.4397435, 100), (1717388637.6763098, 99), (1717388637.916536, 97), (1717388638.1575172, 97), (1717388638.396361, 100), (1717388638.6315463, 97), (1717388638.8700626, 100), (1717388639.1042633, 100), (1717388639.3419302, 100), (1717388639.5770125, 100), (1717388639.816374, 100), (1717388640.0509417, 100), (1717388640.2868588, 100), (1717388640.5240898, 100), (1717388640.7595613, 99), (1717388640.997658, 98), (1717388641.2351787, 100), (1717388641.4728673, 100), (1717388641.711868, 100), (1717388641.9470072, 98), (1717388642.185716, 100), (1717388642.4200144, 99), (1717388642.6562288, 96), (1717388642.895388, 99), (1717388643.1353064, 100), (1717388643.3751442, 100), (1717388643.6130998, 99), (1717388643.8499205, 100), (1717388644.0840175, 100), (1717388644.3196197, 100), (1717388644.5562284, 100), (1717388644.79421, 99), (1717388645.0348873, 99), (1717388645.2751262, 100), (1717388645.5147243, 100), (1717388645.7544675, 99), (1717388645.9903092, 100), (1717388646.2281613, 100), (1717388646.462247, 100), (1717388646.6980731, 100), (1717388646.9350367, 100), (1717388647.1733031, 99), (1717388647.4130654, 100), (1717388647.653853, 100), (1717388647.8937216, 99), (1717388648.1288874, 99), (1717388648.3663044, 100), (1717388648.6022072, 100), (1717388648.8415651, 98), (1717388649.0766459, 100), (1717388649.3149846, 100), (1717388649.5545454, 98), (1717388649.792946, 100), (1717388650.03515, 100), (1717388650.2744982, 100), (1717388650.5137124, 99)]"
6,10,6,10,52678.595,128,1.972,48091.156,"[64863.07120323181, 32399.147033691406, 64916.14818572998, 32386.45076751709, 64869.09484863281, 64768.19825172424, 64888.60583305359, 32346.306324005127, 64910.2144241333, 64783.95986557007, 32471.399068832397, 64779.23059463501, 64877.95400619507, 64755.056619644165, 64872.92242050171, 64755.576848983765, 32438.846349716187, 64756.68430328369, 64898.964405059814, 32381.93917274475, 32466.809511184692, 64745.45645713806, 64876.5230178833, 32382.075786590576, 64891.46685600281, 64767.90142059326, 32447.405338287354, 64761.93809509277, 32440.101385116577, 64762.25709915161, 32470.926523208618, 32371.11210823059, 64863.26026916504, 32375.337839126587, 64865.19694328308, 32341.13073348999, 32449.249505996704, 32372.468948364258, 32426.286458969116, 64766.655921936035, 32450.30689239502, 32339.810132980347, 32434.817790985107, 32363.469123840332, 32440.145254135132, 64731.14609718323, 32452.681064605713, 64756.22749328613, 32467.551231384277, 64732.47790336609, 64832.09204673767, 32361.042022705078, 32452.022790908813, 64747.135162353516, 32421.271800994873, 32356.085300445557, 32457.03935623169, 32360.902786254883, 32421.579599380493, 64756.646156311035, 64849.483251571655, 64730.7071685791, 64882.124185562134, 64744.712352752686, 64878.44133377075, 64752.01916694641, 64848.05989265442, 64730.48543930054, 64878.920793533325, 32357.731342315674, 64852.564096450806, 64758.30030441284, 64874.380588531494, 32312.41798400879, 32432.979583740234, 32330.110788345337, 32431.513786315918, 32320.184230804443, 32417.31333732605, 32321.29716873169, 32415.21954536438, 64741.08862876892, 64851.06801986694, 32352.76985168457, 32444.143533706665, 32312.609672546387, 64865.35596847534, 64749.76849555969, 32430.579900741577, 32344.29979324341, 64815.53292274475, 32309.414863586426, 32449.867486953735, 32313.392400741577, 64864.26830291748, 32346.08244895935, 32408.129692077637, 32341.878414154053, 32418.225049972534, 64739.96448516846, 32428.18331718445, 64714.112758636475, 64862.6811504364, 32307.64937400818, 64817.31128692627, 64708.92000198364, 64838.22274208069, 64720.0984954834, 64835.43586730957, 64726.154804229736, 64860.38541793823, 32303.961992263794, 32398.735284805298, 32320.377588272095, 32431.297063827515, 32340.150117874146, 64845.64208984375, 32334.5844745636, 32417.57559776306, 32304.633855819702, 32433.451890945435, 64726.194620132446, 32421.091079711914, 64734.551429748535, 64859.15517807007, 32299.52907562256, 32426.66482925415, 64736.00387573242]","[(1717388650.755075, 0), (1717388650.996223, 0), (1717388651.2363248, 0), (1717388651.4753392, 3), (1717388651.7138164, 95), (1717388651.9533098, 100), (1717388652.1937864, 100), (1717388652.4338508, 99), (1717388652.6734376, 100), (1717388652.9130871, 100), (1717388653.1542773, 98), (1717388653.3934333, 98), (1717388653.633915, 100), (1717388653.8743603, 100), (1717388654.1123092, 99), (1717388654.3554616, 98), (1717388654.5918243, 100), (1717388654.8341975, 100), (1717388655.077099, 99), (1717388655.3159301, 96), (1717388655.5527916, 100), (1717388655.7930815, 97), (1717388656.0318463, 95), (1717388656.271147, 99), (1717388656.5117023, 99), (1717388656.7519338, 99), (1717388656.9931505, 100), (1717388657.2316704, 100), (1717388657.4724953, 100), (1717388657.711974, 100), (1717388657.951973, 97), (1717388658.1917796, 99), (1717388658.430191, 99), (1717388658.6708302, 96), (1717388658.9123368, 97), (1717388659.152086, 100), (1717388659.3914404, 99), (1717388659.6309965, 97), (1717388659.8722465, 95), (1717388660.111604, 98), (1717388660.3513937, 99), (1717388660.5914414, 96), (1717388660.8301873, 95), (1717388661.0721, 99), (1717388661.3109198, 100), (1717388661.5509646, 100), (1717388661.7912517, 99), (1717388662.0311925, 100), (1717388662.2717698, 95), (1717388662.5098293, 96), (1717388662.7516794, 100), (1717388662.9908106, 99), (1717388663.2307878, 96), (1717388663.4699008, 96), (1717388663.7095046, 99), (1717388663.9513383, 100), (1717388664.1902936, 100), (1717388664.4314082, 100), (1717388664.6698809, 100), (1717388664.90958, 100), (1717388665.1509676, 100), (1717388665.3907168, 100), (1717388665.6294768, 100), (1717388665.869914, 99), (1717388666.1100738, 100), (1717388666.351198, 100), (1717388666.5917253, 100), (1717388666.830127, 99), (1717388667.068436, 100), (1717388667.3098207, 100), (1717388667.549747, 100), (1717388667.7890327, 100), (1717388668.0284486, 100), (1717388668.2690003, 100), (1717388668.5096984, 100), (1717388668.7504344, 100), (1717388668.989, 100), (1717388669.2292275, 100), (1717388669.4692292, 100), (1717388669.7100203, 100), (1717388669.9497888, 100), (1717388670.1877134, 100), (1717388670.4275107, 100), (1717388670.6690097, 100), (1717388670.9089866, 100), (1717388671.1489584, 99), (1717388671.3907726, 98), (1717388671.6289976, 99), (1717388671.8683677, 100), (1717388672.110175, 100), (1717388672.349241, 100), (1717388672.5872803, 98), (1717388672.8282545, 100), (1717388673.067186, 100), (1717388673.3075562, 100), (1717388673.5485919, 98), (1717388673.7872462, 100), (1717388674.0276213, 99), (1717388674.2677138, 100), (1717388674.510005, 99), (1717388674.74922, 100), (1717388674.9872127, 100), (1717388675.2265825, 100), (1717388675.4676187, 100), (1717388675.7088926, 100), (1717388675.951305, 100), (1717388676.1912742, 99), (1717388676.429093, 100), (1717388676.6685176, 100), (1717388676.9101079, 100), (1717388677.1513438, 99), (1717388677.390128, 100), (1717388677.6275392, 99), (1717388677.8681471, 100), (1717388678.107927, 100), (1717388678.3465002, 100), (1717388678.5857723, 99), (1717388678.8268054, 100), (1717388679.0664735, 100), (1717388679.3064814, 100), (1717388679.5468142, 99), (1717388679.7858121, 100), (1717388680.028284, 100), (1717388680.2665453, 100), (1717388680.5057619, 100), (1717388680.7461243, 100), (1717388680.9875467, 100), (1717388681.2260847, 99), (1717388681.4672992, 100), (1717388681.7083795, 99), (1717388681.9486256, 99), (1717388682.1876001, 96), (1717388682.4289498, 97), (1717388682.6696439, 100), (1717388682.9101179, 100), (1717388683.1470318, 100), (1717388683.3874135, 99), (1717388683.631509, 51), (1717388683.8735657, 0), (1717388684.1143353, 0), (1717388684.3559818, 8), (1717388684.5951219, 97), (1717388684.833355, 98), (1717388685.0725658, 95), (1717388685.312793, 99), (1717388685.552928, 100), (1717388685.7899923, 95), (1717388686.0301585, 97), (1717388686.2706962, 99), (1717388686.509136, 99), (1717388686.7477477, 98), (1717388686.9869168, 99), (1717388687.2264583, 100), (1717388687.4681365, 100), (1717388687.7071733, 100), (1717388687.9476626, 100), (1717388688.1875134, 100), (1717388688.4249828, 100), (1717388688.6647782, 100), (1717388688.904081, 100), (1717388689.143963, 100), (1717388689.383646, 100), (1717388689.6276143, 100), (1717388689.8667712, 100), (1717388690.1064453, 100), (1717388690.3465936, 99), (1717388690.5834045, 99), (1717388690.8247225, 100), (1717388691.0649192, 100), (1717388691.3047283, 100), (1717388691.5462978, 99), (1717388691.7850583, 100), (1717388692.0265641, 100), (1717388692.2664917, 100), (1717388692.5051684, 99), (1717388692.7461636, 100), (1717388692.9855359, 100), (1717388693.2253678, 97), (1717388693.4633586, 97), (1717388693.7053707, 100), (1717388693.9458191, 96), (1717388694.185182, 97), (1717388694.4252903, 100), (1717388694.6643, 100), (1717388694.9049194, 99), (1717388695.1453967, 100), (1717388695.3854883, 100), (1717388695.6272547, 100), (1717388695.8673034, 100), (1717388696.1058328, 100), (1717388696.3457675, 100), (1717388696.5870237, 100), (1717388696.8272407, 99), (1717388697.0668273, 100), (1717388697.3041375, 100), (1717388697.5456142, 100), (1717388697.7852688, 99), (1717388698.0247858, 100), (1717388698.2645, 100), (1717388698.5042293, 100), (1717388698.7444174, 100), (1717388698.9837818, 100), (1717388699.2210023, 100), (1717388699.46249, 100), (1717388699.7028654, 99), (1717388699.9438062, 100), (1717388700.184251, 100), (1717388700.4220574, 97), (1717388700.6622577, 97), (1717388700.9035172, 99), (1717388701.1437557, 97), (1717388701.381959, 100), (1717388701.6227093, 100), (1717388701.862985, 100), (1717388702.1036866, 100), (1717388702.3457296, 100), (1717388702.5859885, 100), (1717388702.8251894, 99), (1717388703.0643046, 100), (1717388703.305357, 100), (1717388703.5451195, 100), (1717388703.7853668, 99), (1717388704.0242133, 100), (1717388704.264886, 100), (1717388704.5050097, 99), (1717388704.7457223, 99), (1717388704.985979, 100), (1717388705.2280362, 100), (1717388705.4696395, 100), (1717388705.7134778, 100), (1717388705.9539893, 100), (1717388706.1950455, 100), (1717388706.4382253, 100), (1717388706.6824174, 100), (1717388706.9235046, 100), (1717388707.164374, 100), (1717388707.405212, 100), (1717388707.6457732, 100), (1717388707.885784, 99), (1717388708.1238096, 100), (1717388708.365012, 100), (1717388708.6064403, 100), (1717388708.8463562, 100), (1717388709.0872478, 99), (1717388709.327311, 100), (1717388709.5655115, 100), (1717388709.8075755, 99), (1717388710.0479655, 100), (1717388710.2907283, 100), (1717388710.5329387, 99), (1717388710.7726076, 97), (1717388711.0180168, 100), (1717388711.2600148, 98), (1717388711.499654, 98), (1717388711.7415562, 100), (1717388711.9802983, 100), (1717388712.2216978, 100), (1717388712.4641857, 100), (1717388712.7057261, 100), (1717388712.9481487, 100), (1717388713.1898184, 100), (1717388713.4320405, 100), (1717388713.676596, 100), (1717388713.9190812, 100), (1717388714.1591485, 100), (1717388714.3999448, 100), (1717388714.6414256, 100), (1717388714.882832, 100), (1717388715.124938, 100), (1717388715.3659472, 100), (1717388715.607373, 99), (1717388715.8472207, 98)]"
6,20,6,20,49921.384,64,3.176,20070.238,"[20107.207775115967, 20114.382028579712, 20094.41328048706, 20099.743843078613, 20082.010507583618, 20103.432416915894, 20092.796564102173, 20089.996099472046, 20092.68069267273, 20089.553833007812, 20088.39249610901, 20087.56422996521, 20090.866327285767, 20095.152616500854, 20006.97350502014, 20081.1128616333, 20083.949327468872, 20089.82253074646, 20086.496353149414, 20102.19979286194, 20093.12629699707, 20106.749057769775, 20083.92357826233, 20100.806713104248, 20087.27192878723, 20102.23889350891, 19998.764038085938, 20104.076862335205, 20077.490091323853, 20101.288557052612, 20080.914974212646, 20087.85605430603, 20080.730676651, 20101.430416107178, 19987.61534690857, 20069.736003875732, 19994.906663894653, 20097.986698150635, 20007.949590682983, 20090.16227722168, 20005.61571121216, 20098.59871864319, 20001.606464385986, 20098.34051132202, 19997.634172439575, 20095.961570739746, 20003.58295440674, 20074.806690216064, 19997.570991516113, 20111.868858337402, 19999.983549118042, 20112.541913986206, 20005.465269088745, 20100.216150283813, 20001.73306465149, 20110.572814941406, 20007.445096969604, 20111.369132995605, 20005.51700592041, 20111.167192459106, 20003.342151641846, 20092.042922973633, 20005.92541694641, 20108.559131622314]","[(1717388773.5047715, 86), (1717388773.7412577, 0), (1717388773.981813, 0), (1717388774.2179205, 0), (1717388774.4572625, 0), (1717388774.6959481, 68), (1717388774.9336894, 96), (1717388775.1736243, 96), (1717388775.4143739, 93), (1717388775.6537795, 92), (1717388775.8929565, 95), (1717388776.132861, 100), (1717388776.3735957, 99), (1717388776.6146686, 100), (1717388776.8553786, 98), (1717388777.0951927, 97), (1717388777.3335545, 99), (1717388777.5740666, 97), (1717388777.8145094, 100), (1717388778.0532172, 99), (1717388778.2923799, 100), (1717388778.532628, 100), (1717388778.7724874, 94), (1717388779.0119586, 92), (1717388779.2521403, 100), (1717388779.4919484, 99), (1717388779.733586, 100), (1717388779.973522, 97), (1717388780.213772, 100), (1717388780.4526453, 98), (1717388780.692957, 94), (1717388780.931561, 97), (1717388781.173585, 98), (1717388781.4127188, 100), (1717388781.6520312, 100), (1717388781.8923182, 96), (1717388782.132444, 99), (1717388782.3717003, 100), (1717388782.6105647, 100), (1717388782.8460112, 97), (1717388783.0837352, 97), (1717388783.3199265, 100), (1717388783.5583363, 100), (1717388783.793234, 99), (1717388784.0328338, 99), (1717388784.2705731, 94), (1717388784.5099316, 93), (1717388784.7505188, 98), (1717388784.9898338, 100), (1717388785.2253447, 100), (1717388785.4634433, 100), (1717388785.6991131, 100), (1717388785.9372976, 100), (1717388786.172054, 100), (1717388786.4104173, 100), (1717388786.6458306, 100), (1717388786.884345, 100), (1717388787.120702, 100), (1717388787.359711, 100), (1717388787.5967448, 100), (1717388787.8351429, 100), (1717388788.07315, 100), (1717388788.3104675, 97), (1717388788.5505064, 93), (1717388788.7911084, 89), (1717388789.0294957, 100), (1717388789.2695844, 99), (1717388789.5120015, 100), (1717388789.750783, 100), (1717388789.989348, 100), (1717388790.2295716, 100), (1717388790.467976, 100), (1717388790.709852, 100), (1717388790.9494574, 100), (1717388791.1888716, 99), (1717388791.4297838, 100), (1717388791.669205, 100), (1717388791.9090505, 100), (1717388792.1493866, 98), (1717388792.3881745, 98), (1717388792.628526, 100), (1717388792.863521, 100), (1717388793.1015823, 100), (1717388793.3379319, 100), (1717388793.577649, 100), (1717388793.8177598, 100)]"
6,20,6,20,49921.384,128,2.91,32392.053,"[21672.13201522827, 43936.771631240845, 43554.25930023193, 43961.36450767517, 21647.176504135132, 21941.696643829346, 21640.867948532104, 21968.76287460327, 43549.574851989746, 43962.613105773926, 21652.363300323486, 43922.10841178894, 43547.62768745422, 21961.12036705017, 43537.57452964783, 43947.82757759094, 21625.96321105957, 43947.16668128967, 43523.70285987854, 43938.2688999176, 43551.358461380005, 21957.202196121216, 21612.613916397095, 43907.127141952515, 21632.8067779541, 43951.10535621643, 43542.78755187988, 21850.349187850952, 21636.839151382446, 43940.38534164429, 43541.61286354065, 21849.244356155396, 43525.980949401855, 21927.46090888977, 21617.25354194641, 21843.215703964233, 43541.04781150818, 21851.20725631714, 43537.24694252014, 43948.21810722351, 21638.638973236084, 43905.325412750244, 21608.919382095337, 21840.673208236694, 21635.385990142822, 43941.98513031006, 21614.32719230652, 21939.441442489624, 21631.20746612549, 21926.860809326172, 21640.947818756104, 21837.730407714844, 43490.14329910278, 21940.624952316284, 21605.846881866455, 21937.029600143433, 21602.866411209106, 43928.452253341675, 43513.16595077515, 21932.37257003784, 21599.822759628296, 43922.199964523315, 21594.576597213745, 43936.490297317505, 21619.44317817688, 21828.757286071777, 21609.259366989136, 21930.043697357178, 21614.404439926147, 21908.37836265564, 21614.484548568726, 43893.46432685852, 43507.05623626709, 43926.201820373535, 43478.901386260986, 21928.900957107544, 43474.676847457886, 21923.077821731567, 21577.940464019775, 43912.14036941528, 43503.51405143738, 21833.88352394104, 21592.596530914307, 21901.97443962097, 21629.30727005005, 43882.4417591095, 21597.472190856934, 43874.49598312378, 21616.10507965088, 21828.62663269043, 21609.169960021973, 43902.97627449036, 43513.47589492798, 21894.22082901001, 43506.68120384216, 43882.31301307678, 43499.955892562866, 43910.82787513733, 21602.426290512085, 21902.148008346558, 43502.214670181274, 21908.27465057373, 21600.170612335205, 43909.72399711609, 43494.67921257019, 21825.86693763733, 21585.73579788208, 43906.06236457825, 43495.30839920044, 43894.55723762512, 43497.4308013916, 21815.0634765625, 43507.82561302185, 43909.21998023987, 21611.9167804718, 43909.52563285828, 43500.54407119751, 43905.7240486145, 43490.631103515625, 21882.955312728882, 43471.71187400818, 43899.5087146759, 43499.518632888794, 21885.982036590576, 43496.56081199646, 21813.89331817627, 43475.25882720947, 21886.078596115112]","[(1717388794.0582907, 48), (1717388794.2978551, 0), (1717388794.5388749, 0), (1717388794.7787955, 0), (1717388795.0163984, 58), (1717388795.2534134, 99), (1717388795.4915788, 100), (1717388795.7314796, 98), (1717388795.970003, 97), (1717388796.2084095, 97), (1717388796.4481423, 99), (1717388796.6885295, 100), (1717388796.928174, 100), (1717388797.1675007, 99), (1717388797.4081962, 100), (1717388797.648062, 100), (1717388797.8881447, 100), (1717388798.1278434, 99), (1717388798.3668811, 100), (1717388798.6097107, 100), (1717388798.8502746, 100), (1717388799.0894344, 100), (1717388799.3296514, 100), (1717388799.569494, 100), (1717388799.8097928, 100), (1717388800.0494652, 98), (1717388800.2892556, 99), (1717388800.5279615, 95), (1717388800.7694473, 100), (1717388801.0101, 96), (1717388801.2490325, 99), (1717388801.4861739, 100), (1717388801.7270458, 94), (1717388801.9686594, 100), (1717388802.2093954, 100), (1717388802.447631, 96), (1717388802.685489, 98), (1717388802.9271078, 97), (1717388803.1679084, 98), (1717388803.406393, 92), (1717388803.646039, 96), (1717388803.8890078, 98), (1717388804.1287818, 100), (1717388804.3697371, 99), (1717388804.607791, 95), (1717388804.8466332, 100), (1717388805.088384, 100), (1717388805.3284621, 99), (1717388805.5700052, 100), (1717388805.8083496, 100), (1717388806.0473855, 99), (1717388806.2876644, 98), (1717388806.526677, 100), (1717388806.7646365, 100), (1717388807.0056336, 100), (1717388807.2461443, 100), (1717388807.487286, 99), (1717388807.7291865, 97), (1717388807.9675262, 98), (1717388808.2070587, 95), (1717388808.4461262, 100), (1717388808.6859434, 100), (1717388808.9243186, 96), (1717388809.1649988, 99), (1717388809.4069626, 99), (1717388809.6480324, 95), (1717388809.887906, 99), (1717388810.1260815, 96), (1717388810.3672895, 96), (1717388810.607796, 97), (1717388810.8477929, 94), (1717388811.0887518, 99), (1717388811.326012, 92), (1717388811.5653336, 99), (1717388811.8069916, 99), (1717388812.0483735, 99), (1717388812.2895617, 96), (1717388812.5284834, 96), (1717388812.7690017, 93), (1717388813.0078738, 100), (1717388813.2484825, 95), (1717388813.4891536, 94), (1717388813.727315, 98), (1717388813.9660285, 94), (1717388814.2065074, 100), (1717388814.446368, 100), (1717388814.6858404, 100), (1717388814.9251487, 100), (1717388815.1649225, 100), (1717388815.4053292, 100), (1717388815.646032, 100), (1717388815.8852317, 100), (1717388816.1254003, 98), (1717388816.365341, 87), (1717388816.6081276, 7), (1717388816.85098, 0), (1717388817.0932958, 0), (1717388817.3324835, 88), (1717388817.5698435, 97), (1717388817.8089235, 100), (1717388818.0488462, 100), (1717388818.2894292, 100), (1717388818.5273004, 100), (1717388818.7664862, 100), (1717388819.0059803, 100), (1717388819.243902, 100), (1717388819.4820418, 100), (1717388819.7253752, 100), (1717388819.9648519, 100), (1717388820.2034779, 99), (1717388820.4437506, 99), (1717388820.6818707, 98), (1717388820.9247205, 100), (1717388821.1642642, 99), (1717388821.4036002, 94), (1717388821.6420865, 99), (1717388821.8849165, 100), (1717388822.1247911, 98), (1717388822.3659554, 93), (1717388822.6060805, 95), (1717388822.8447464, 93), (1717388823.0831158, 99), (1717388823.3240097, 99), (1717388823.5653803, 98), (1717388823.8053386, 100), (1717388824.043582, 97), (1717388824.2821913, 93), (1717388824.5225017, 98), (1717388824.762892, 99), (1717388825.0023508, 98), (1717388825.2422655, 95), (1717388825.4824162, 100), (1717388825.7223682, 97), (1717388825.9634016, 96), (1717388826.2052298, 100), (1717388826.4453576, 97), (1717388826.685181, 94), (1717388826.9230375, 99), (1717388827.1631126, 93), (1717388827.404312, 98), (1717388827.6461067, 99), (1717388827.8851213, 100), (1717388828.1229115, 93), (1717388828.363478, 99), (1717388828.6050231, 100), (1717388828.844168, 100), (1717388829.083828, 100), (1717388829.3238702, 100), (1717388829.5657084, 100), (1717388829.8059816, 97), (1717388830.0451305, 95), (1717388830.283698, 100), (1717388830.523376, 96), (1717388830.7635267, 96), (1717388831.0008788, 93), (1717388831.2416155, 100), (1717388831.4812589, 99), (1717388831.7212977, 98), (1717388831.9609554, 100), (1717388832.2016578, 98), (1717388832.4415755, 100), (1717388832.682878, 100), (1717388832.9241505, 100), (1717388833.163689, 97), (1717388833.4027114, 99), (1717388833.6440253, 100), (1717388833.8853722, 100), (1717388834.1255252, 100), (1717388834.365198, 100), (1717388834.603712, 100), (1717388834.8439844, 100), (1717388835.0865285, 100), (1717388835.328707, 100), (1717388835.5702865, 100), (1717388835.812441, 100), (1717388836.0545316, 93), (1717388836.2968376, 100), (1717388836.5374112, 98), (1717388836.7786918, 96), (1717388837.0196443, 100), (1717388837.2587144, 100), (1717388837.4989097, 100), (1717388837.7399507, 96), (1717388837.9824476, 100), (1717388838.2228806, 92), (1717388838.4671419, 87)]"
6,30,6,30,48665.72,64,4.497,14135.199,"[14113.446474075317, 14194.252252578735, 14084.425926208496, 14180.437326431274, 14087.899684906006, 14179.12244796753, 14081.47668838501, 14179.227113723755, 14097.954511642456, 14176.330089569092, 14080.959558486938, 14168.864488601685, 14099.863052368164, 14179.925918579102, 14086.060762405396, 14175.122499465942, 14096.33731842041, 14180.562496185303, 14096.916198730469, 14181.158542633057, 14071.266889572144, 14181.880474090576, 14094.736814498901, 14177.511930465698, 14084.596157073975, 14178.008556365967, 14084.48600769043, 14171.802043914795, 14079.80489730835, 14177.865743637085, 14062.84761428833, 14164.33596611023, 14080.130577087402, 14178.258180618286, 14083.391427993774, 14168.679237365723, 14089.751243591309, 14178.439140319824, 14087.329864501953, 14187.07537651062, 14086.998224258423, 14184.958219528198, 14087.262392044067, 14183.303594589233, 14087.169408798218, 14178.682804107666, 14086.681842803955, 14189.604043960571, 14088.915348052979, 14183.902502059937, 14087.493181228638, 14188.804388046265, 14093.401908874512, 14184.010744094849, 14098.382472991943, 14188.214778900146, 14096.87852859497, 14189.36562538147, 14099.952936172485, 14189.67604637146, 14097.825765609741, 14190.872192382812, 14096.411943435669, 14191.420793533325]","[(1717388894.9857783, 59), (1717388895.2227404, 0), (1717388895.4630635, 0), (1717388895.6994386, 4), (1717388895.935746, 57), (1717388896.2044306, 84), (1717388896.4391766, 91), (1717388896.675545, 85), (1717388896.9137344, 90), (1717388897.14845, 88), (1717388897.3841097, 92), (1717388897.6192148, 90), (1717388897.8553488, 86), (1717388898.0938706, 85), (1717388898.327803, 89), (1717388898.5633035, 84), (1717388898.7992568, 90), (1717388899.0350986, 90), (1717388899.2741387, 88), (1717388899.516812, 87), (1717388899.7532866, 88), (1717388899.9927366, 89), (1717388900.233041, 90), (1717388900.4686637, 88), (1717388900.7047567, 91), (1717388900.9387465, 92), (1717388901.1751115, 90), (1717388901.4126177, 86), (1717388901.6480696, 86), (1717388901.8838859, 88), (1717388902.1182404, 86), (1717388902.3549461, 83), (1717388902.5917253, 85), (1717388902.8269064, 91), (1717388903.0638108, 85), (1717388903.2980003, 92), (1717388903.534697, 91), (1717388903.7727451, 90), (1717388904.01249, 86), (1717388904.2468987, 87), (1717388904.4835804, 85), (1717388904.721136, 86), (1717388904.9589813, 87), (1717388905.1941562, 92), (1717388905.432294, 87), (1717388905.6727667, 91), (1717388905.9117591, 92), (1717388906.1505659, 93), (1717388906.3854153, 87), (1717388906.6200283, 90), (1717388906.8581233, 83), (1717388907.091934, 88), (1717388907.3318622, 84), (1717388907.5715024, 87), (1717388907.81051, 87), (1717388908.0514586, 91), (1717388908.2908626, 89), (1717388908.5311923, 92), (1717388908.7703726, 89), (1717388909.0062292, 85), (1717388909.2431302, 83), (1717388909.4807363, 74)]"
