memory1,compute1,memory2,compute2,memory3,compute3,memory4,compute4,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
3,20,3,20,3,20,3,20,111657.244,2,1.272,117214.637,"[8359.04598236084, 8553.787231445312, 6754.8675537109375, 7451.592206954956, 8360.354900360107, 8558.290004730225, 6743.338584899902, 7450.36768913269, 8347.618103027344, 8550.32992362976, 6746.526718139648, 7443.153142929077, 8346.835374832153, 8551.025390625, 6735.9864711761475, 7443.405866622925, 8346.76218032837, 8538.983821868896, 6736.932992935181, 7441.22576713562, 8345.194578170776, 8538.222074508667, 6738.3880615234375, 7435.238599777222, 8335.36410331726, 8534.773826599121, 6732.471942901611, 7439.046621322632, 8335.894584655762, 8534.249067306519]","[(1717891290.7155163, 75), (1717891291.7545586, 0), (1717891292.7948148, 0), (1717891293.838543, 0), (1717891294.878325, 0), (1717891295.9207737, 0), (1717891296.9634094, 0), (1717891298.0031133, 0), (1717891299.04286, 0), (1717891300.0824926, 0), (1717891301.121567, 0), (1717891302.1610744, 0), (1717891303.2014365, 0), (1717891304.2427907, 0), (1717891305.2847803, 0), (1717891306.3250008, 0), (1717891307.364486, 99), (1717891308.4052892, 100), (1717891309.4474273, 100), (1717891310.4903896, 100), (1717891311.5345058, 100), (1717891312.5765467, 100), (1717891313.6191578, 99), (1717891314.6598947, 92)]"
3,20,3,20,3,20,3,20,111657.244,4,1.934,229281.497,"[15994.438648223877, 15404.844999313354, 14589.84088897705, 15186.328649520874, 15983.392477035522, 15381.50930404663, 14684.494972229004, 15190.225839614868, 15980.953454971313, 15393.402338027954, 14671.0786819458, 15173.637866973877, 15969.627857208252, 15386.25454902649, 14575.932264328003, 15183.420896530151, 15988.053321838379, 15368.278503417969, 14666.736841201782, 15177.095174789429, 15968.708276748657, 15380.88870048523, 14566.538095474243, 15167.317390441895, 15961.896419525146, 15379.970073699951, 14563.243627548218, 15167.200565338135, 15966.692209243774, 15379.909992218018, 14665.462017059326, 15169.185161590576, 15967.282772064209, 15363.145589828491, 14656.47840499878, 15160.81690788269, 15976.95279121399, 15377.73871421814, 14562.671184539795, 15163.462400436401, 15965.31057357788, 15369.554996490479, 14656.058549880981, 15166.58616065979, 15954.975128173828, 15371.340990066528, 14651.517152786255, 15161.103248596191, 15969.495058059692, 15363.860607147217, 14654.362916946411, 15155.860900878906, 15969.305276870728, 15348.533391952515, 14551.81074142456, 15166.059970855713, 15963.149070739746, 15369.024753570557, 14648.181200027466, 15154.78777885437]","[(1717891315.7035396, 0), (1717891316.7448776, 0), (1717891317.7852228, 0), (1717891318.8257408, 0), (1717891319.8668313, 0), (1717891320.9076457, 0), (1717891321.9504135, 0), (1717891322.9926202, 0), (1717891324.0332026, 0), (1717891325.076224, 0), (1717891326.1197639, 0), (1717891327.1602387, 0), (1717891328.204024, 0), (1717891329.244966, 0), (1717891330.284567, 0), (1717891331.3281052, 0), (1717891332.3688428, 100), (1717891333.4090793, 100), (1717891334.4489422, 100), (1717891335.4907093, 99), (1717891336.5311415, 100), (1717891337.5736697, 100), (1717891338.6179366, 100), (1717891339.661483, 100), (1717891340.704657, 100), (1717891341.7473855, 100), (1717891342.7920668, 100), (1717891343.8345594, 100), (1717891344.880858, 100), (1717891345.9245746, 100), (1717891346.96651, 80)]"
3,20,3,20,3,20,3,20,111657.244,6,2.154,378918.214,"[26345.10326385498, 26738.18874359131, 22931.77103996277, 24929.929733276367, 26439.517974853516, 26730.236768722534, 22917.53840446472, 24933.17437171936, 26436.69033050537, 26743.948936462402, 22917.839527130127, 24927.268505096436, 26326.03621482849, 26712.71252632141, 22923.757553100586, 24919.842958450317, 26415.242671966553, 26714.056253433228, 22895.988702774048, 24997.403383255005, 26418.16759109497, 26723.88792037964, 22891.480684280396, 24998.965740203857, 26412.705898284912, 26709.825038909912, 22894.696950912476, 24909.08169746399, 26427.61754989624, 26710.57391166687, 22895.1153755188, 24917.500019073486, 26404.873371124268, 26714.690923690796, 22900.049686431885, 24900.73037147522, 26318.986892700195, 26701.93362236023, 22907.195329666138, 24911.579608917236, 26402.960538864136, 26705.82890510559, 22902.955532073975, 24990.36741256714, 26316.98775291443, 26696.208477020264, 22905.678510665894, 24985.912799835205, 26407.04846382141, 26713.22274208069, 22890.578746795654, 24899.173498153687, 26404.07371520996, 26698.946237564087, 22876.920223236084, 24980.555295944214, 26392.252922058105, 26701.94101333618, 22895.942449569702, 24892.17185974121, 26411.018133163452, 26694.06294822693, 22892.439126968384, 24896.873712539673, 26394.911527633667, 26688.583612442017, 22875.49924850464, 24976.478099822998, 26405.12466430664, 26703.823804855347, 22883.45766067505, 24980.23009300232, 26392.866134643555, 26707.04221725464, 22893.02349090576, 24893.30005645752, 26393.390655517578, 26699.846744537354, 22894.949197769165, 24893.162727355957, 26383.631229400635, 26695.528984069824, 22892.744541168213, 24881.88123703003, 26385.82420349121, 26704.305171966553, 22889.097452163696, 24882.78818130493, 26298.699378967285, 26699.066877365112]","[(1717891348.0120018, 0), (1717891349.0555878, 0), (1717891350.0986512, 0), (1717891351.1405354, 0), (1717891352.1840763, 0), (1717891353.227982, 0), (1717891354.2690666, 0), (1717891355.311914, 0), (1717891356.3559656, 0), (1717891357.39888, 0), (1717891358.442919, 0), (1717891359.4847472, 0), (1717891360.528935, 0), (1717891361.5714064, 0), (1717891362.6149867, 0), (1717891363.6590245, 0), (1717891364.7012124, 100), (1717891365.7458148, 100), (1717891366.789908, 100), (1717891367.8348296, 100), (1717891368.8776574, 100), (1717891369.923845, 100), (1717891370.9683986, 100), (1717891372.0157022, 100), (1717891373.0582724, 100), (1717891374.099811, 100), (1717891375.1453278, 100), (1717891376.1917856, 100), (1717891377.2355645, 100), (1717891378.2792544, 100), (1717891379.3240905, 100), (1717891380.3666873, 100), (1717891381.4067504, 100), (1717891382.4475176, 100), (1717891383.4865766, 100), (1717891384.5260797, 100), (1717891385.5672088, 99), (1717891386.6056373, 99), (1717891387.6444964, 100), (1717891388.684236, 100), (1717891389.7243197, 96)]"
3,20,3,20,3,20,3,20,111657.244,8,2.384,493234.619,"[35287.96124458313, 33495.36633491516, 30477.059602737427, 32361.88292503357, 35269.05107498169, 33493.5667514801, 30480.592966079712, 32382.249116897583, 35278.555154800415, 33486.91415786743, 30467.458248138428, 32351.600408554077, 35288.40374946594, 33477.41746902466, 30467.69142150879, 32377.585887908936, 35267.03190803528, 33486.63783073425, 30462.43643760681, 32353.391408920288, 35263.792514801025, 33474.05934333801, 30539.581060409546, 32367.690086364746, 35282.17959403992, 33468.09649467468, 30463.773012161255, 32375.271797180176, 35258.161544799805, 33465.65222740173, 30530.51710128784, 32362.534046173096, 35275.59232711792, 33483.272314071655, 30463.038444519043, 32367.555379867554, 35272.46928215027, 33465.17062187195, 30449.79453086853, 32367.45548248291, 35256.197929382324, 33482.354164123535, 30535.025596618652, 32364.837408065796, 35243.13950538635, 33466.76564216614, 30458.475351333618, 32348.691940307617, 35272.00508117676, 33479.98356819153, 30443.48669052124, 32334.57326889038, 35255.77139854431, 33466.08304977417, 30521.803855895996, 32330.77120780945, 35246.78635597229, 33457.37648010254, 30444.1339969635, 32348.39940071106, 35274.9605178833, 33461.174964904785, 30529.707431793213, 32352.921724319458, 35252.22969055176, 33460.37220954895, 30517.574310302734, 32340.30246734619, 35249.17793273926, 33455.93190193176, 30511.892557144165, 32326.611280441284, 35237.32876777649, 33460.27183532715, 30514.662265777588, 32311.8155002594, 35245.54419517517, 33443.10235977173, 30508.092880249023, 32351.521730422974, 35256.47068023682, 33438.88235092163, 30419.35420036316, 32312.862157821655, 35249.26781654358, 33437.23917007446, 30427.19054222107, 32312.44206428528, 35230.16166687012, 33440.635442733765, 30494.662046432495, 32314.95761871338, 35231.80556297302, 33428.11393737793, 30491.166830062866, 32300.350666046143, 35231.91547393799, 33398.192167282104, 30502.676725387573, 32302.388906478882, 35219.35153007507, 33443.20011138916, 30498.454093933105, 32307.53803253174, 35223.75559806824, 33437.36457824707, 30422.49894142151, 32318.662881851196, 35225.14247894287, 33420.82476615906, 30489.116668701172, 32312.22128868103, 35240.81587791443, 33438.96222114563, 30417.030811309814, 32300.788402557373, 35230.94820976257, 33415.45605659485, 30407.83643722534, 32315.876960754395]","[(1717891390.7635117, 0), (1717891391.8018088, 0), (1717891392.8416636, 0), (1717891393.880926, 0), (1717891394.9207687, 0), (1717891395.9588952, 0), (1717891396.997267, 0), (1717891398.0360513, 0), (1717891399.0791702, 0), (1717891400.115943, 0), (1717891401.1542761, 0), (1717891402.1936731, 0), (1717891403.2319846, 0), (1717891404.2706957, 0), (1717891405.3094912, 0), (1717891406.3361797, 0), (1717891407.3766382, 100), (1717891408.4161265, 100), (1717891409.4553769, 100), (1717891410.4993742, 100), (1717891411.5379257, 100), (1717891412.5777714, 100), (1717891413.6177752, 100), (1717891414.6566062, 100), (1717891415.6964133, 100), (1717891416.7357814, 100), (1717891417.7751188, 100), (1717891418.815844, 100), (1717891419.8555403, 100), (1717891420.8971784, 100), (1717891421.9383707, 100), (1717891422.980066, 100), (1717891424.021282, 100), (1717891425.061379, 100), (1717891426.1014156, 100), (1717891427.142003, 100), (1717891428.1852682, 100), (1717891429.2307713, 100), (1717891430.2716668, 100), (1717891431.3144214, 100), (1717891432.3564215, 100), (1717891433.396693, 100), (1717891434.439863, 100), (1717891435.4837136, 100), (1717891436.5290332, 100), (1717891437.5723295, 99), (1717891438.6112895, 99), (1717891439.6499476, 97), (1717891440.690743, 67)]"
3,20,3,20,3,20,3,20,111657.244,10,2.421,581477.314,"[39411.303997039795, 39017.71593093872, 35500.84185600281, 38211.63296699524, 39429.31127548218, 46921.942472457886, 35498.62051010132, 38214.49637413025, 39386.5692615509, 39002.0968914032, 35476.104497909546, 38207.41033554077, 39419.647455215454, 39005.00011444092, 35464.672327041626, 38268.394231796265, 39409.64484214783, 39007.12513923645, 35380.95664978027, 38202.99696922302, 45717.262506484985, 39003.11040878296, 35376.71518325806, 38294.7998046875, 39415.31991958618, 39011.15345954895, 35459.3939781189, 38262.90249824524, 39400.23970603943, 39008.315086364746, 35371.44994735718, 43706.70461654663, 39413.85459899902, 38966.96472167969, 35459.00511741638, 38289.03913497925, 39405.00092506409, 38989.30835723877, 35475.332736968994, 38279.07466888428, 45724.70927238464, 46921.55170440674, 35452.83269882202, 38256.41465187073, 39377.10499763489, 46918.59316825867, 35363.8870716095, 38280.354499816895, 39397.92847633362, 38994.15707588196, 35469.722509384155, 38276.23128890991, 39400.408029556274, 38970.5696105957, 40187.06250190735, 38177.97636985779, 39398.49877357483, 38988.131284713745, 35356.136083602905, 38276.59034729004, 39391.75629615784, 38974.5409488678, 35467.530727386475, 38246.97160720825, 39399.56998825073, 38986.93013191223, 35353.62935066223, 38273.818016052246, 39353.66916656494, 38947.26490974426, 35442.893743515015, 38250.30064582825, 39358.895778656006, 38980.41367530823, 35463.677167892456, 38272.12619781494, 39352.31399536133, 38981.81462287903, 35358.64329338074, 38267.76719093323, 39353.37734222412, 38975.13270378113, 35452.93211936951, 38242.461919784546, 39390.19727706909, 38948.57430458069, 35433.197259902954, 38254.79817390442, 39351.39560699463, 38981.11343383789, 35453.86528968811, 38236.45997047424, 39374.52411651611, 38940.42110443115, 35360.26978492737, 43670.223236083984, 39344.22159194946, 38971.06671333313, 35433.77876281738, 43683.029651641846, 39380.109548568726, 38979.41708564758, 35449.933767318726, 38252.46000289917, 39368.20316314697, 38970.192193984985, 35443.24803352356, 38257.13896751404, 39371.54483795166, 38972.12338447571, 35431.504249572754, 43672.99771308899, 45683.82906913757, 38969.62094306946, 35345.18623352051, 38155.51018714905, 39380.42211532593, 46880.531311035156, 40163.042306900024, 38252.59327888489, 45677.69527435303, 38970.308780670166, 35353.24048995972, 38256.19316101074, 39379.32276725769, 46866.78123474121, 40152.18281745911, 38255.62644004822, 45675.78125, 38943.35651397705, 35423.02870750427, 38229.87675666809, 39354.47692871094, 38954.67162132263, 35334.51223373413, 38137.712717056274, 39351.43065452576, 38942.74687767029, 35333.95600318909, 38135.262966156006, 39356.35471343994, 38949.668645858765, 40139.43791389465, 38143.87798309326, 39316.330909729004, 38946.9518661499, 35396.79408073425, 38216.9451713562, 39345.40677070618, 38947.74341583252]","[(1717891441.737881, 76), (1717891442.778508, 0), (1717891443.819262, 0), (1717891444.8606849, 0), (1717891445.9031425, 0), (1717891446.944543, 0), (1717891447.9845374, 0), (1717891449.025652, 0), (1717891450.0689898, 0), (1717891451.1101353, 0), (1717891452.150561, 0), (1717891453.1940534, 0), (1717891454.2364628, 0), (1717891455.2776778, 0), (1717891456.3184185, 0), (1717891457.3603134, 0), (1717891458.4027061, 100), (1717891459.4452016, 100), (1717891460.486696, 100), (1717891461.530992, 100), (1717891462.57485, 100), (1717891463.6183968, 99), (1717891464.66328, 99), (1717891465.7048934, 100), (1717891466.747419, 99), (1717891467.7928483, 100), (1717891468.8359206, 100), (1717891469.8829246, 100), (1717891470.9254887, 100), (1717891471.9724972, 100), (1717891473.0183349, 100), (1717891474.063717, 100), (1717891475.1078992, 100), (1717891476.1539037, 100), (1717891477.2001512, 100), (1717891478.24749, 100), (1717891479.2917857, 100), (1717891480.3384109, 100), (1717891481.3813348, 100), (1717891482.4267645, 100), (1717891483.4730182, 100), (1717891484.518353, 100), (1717891485.5633125, 100), (1717891486.6085322, 100), (1717891487.655932, 100), (1717891488.702888, 100), (1717891489.7474413, 99), (1717891490.7945445, 100), (1717891491.839463, 100), (1717891492.8818076, 100), (1717891493.9286416, 97), (1717891494.9771612, 100), (1717891496.0933976, 100), (1717891497.1372125, 98), (1717891498.1800919, 96), (1717891499.2223759, 92), (1717891500.2660394, 98), (1717891501.3098493, 81), (1717891502.3533144, 85), (1717891503.3884401, 48)]"
3,20,3,20,3,20,3,20,111657.244,12,2.628,610151.043,"[52572.585582733154, 37155.03764152527, 34214.84088897705, 38018.97835731506, 52566.86973571777, 52679.74805831909, 48749.88055229187, 38012.63117790222, 37300.9877204895, 52674.87931251526, 34195.08242607117, 38042.038440704346, 37297.579288482666, 37144.34218406677, 34197.270154953, 38006.75988197327, 37315.224170684814, 52670.99332809448, 34224.23458099365, 53456.75015449524, 52556.44869804382, 37100.24952888489, 34187.22629547119, 53456.97855949402, 37324.84245300293, 52658.827781677246, 34206.681966781616, 38021.14939689636, 37285.63857078552, 37131.92582130432, 34217.59605407715, 38024.2121219635, 52540.84229469299, 37124.19009208679, 34169.917583465576, 38014.53447341919, 37314.46051597595, 37079.68258857727, 34179.75211143494, 53448.17304611206, 52539.392709732056, 37115.47040939331, 48736.04106903076, 37984.98201370239, 52535.66479682922, 37116.87231063843, 48722.670555114746, 38019.12713050842, 37302.44493484497, 37083.96935462952, 34201.547384262085, 38015.22898674011, 37275.28667449951, 37112.68997192383, 34202.7223110199, 37986.15503311157, 37275.521993637085, 37067.686557769775, 34201.84087753296, 38009.583711624146, 37298.89726638794, 37110.20278930664, 34201.051235198975, 38007.84420967102, 37292.826890945435, 37082.03077316284, 34194.86331939697, 37994.61555480957, 52530.21836280823, 37078.885555267334, 34154.71291542053, 38000.298261642456, 37269.04535293579, 37108.62231254578, 34157.99784660339, 38000.21505355835, 37295.546531677246, 37067.471742630005, 34154.09302711487, 53419.67701911926, 37289.58582878113, 37112.23220825195, 34188.01784515381, 38001.77788734436, 37297.59669303894, 52631.60943984985, 34154.961347579956, 38002.92253494263, 37294.17300224304, 37082.52000808716, 34149.012327194214, 53419.8272228241, 37266.01696014404, 52629.589319229126, 48704.23913002014, 37989.17293548584, 37283.130407333374, 37066.81442260742, 34178.65467071533, 37983.46471786499, 37264.13536071777, 37089.29920196533, 48697.54457473755, 37956.8452835083, 37242.86723136902, 52623.2488155365, 34172.52993583679, 37986.353397369385, 37271.84844017029, 37035.85171699524, 34146.42858505249, 53403.57780456543, 52499.0131855011, 52619.319438934326, 34165.68374633789, 53398.489475250244, 52494.64797973633, 37079.54382896423, 48688.31467628479, 53400.4430770874, 37260.77651977539, 52605.724573135376, 34132.54952430725, 37928.64537239075, 37243.11971664429, 37070.3547000885, 34132.5945854187, 37941.53022766113, 37242.581844329834, 37075.53458213806, 34118.45350265503, 37966.28451347351, 37263.18168640137, 37033.47563743591, 48683.4511756897, 37966.673374176025, 37236.053228378296, 37028.88107299805, 34126.683712005615, 37935.824155807495, 37253.031969070435, 37066.99180603027, 34130.15866279602, 37965.69275856018, 37251.2743473053, 37057.576179504395, 48675.76718330383, 53372.62773513794, 37222.3162651062, 37020.67160606384, 34124.39155578613, 37932.19351768494, 37252.03585624695, 37016.606092453, 34124.06778335571, 37955.453634262085, 37251.50680541992, 37053.983211517334, 48678.128480911255, 37947.31092453003, 37220.67618370056, 37054.32343482971, 34119.37856674194, 53372.85280227661, 52483.71767997742, 52588.62328529358, 48674.10683631897, 53376.73211097717, 52480.51452636719, 52591.1910533905, 48661.9918346405, 37946.41470909119, 37248.06547164917, 37050.766468048096, 48658.32805633545, 37943.265199661255, 52496.609687805176, 52595.2832698822, 34102.21743583679, 53377.936124801636]","[(1717891504.427464, 0), (1717891505.464976, 0), (1717891506.5047517, 0), (1717891507.5435545, 0), (1717891508.5831294, 0), (1717891509.6230261, 0), (1717891510.6617281, 0), (1717891511.7025328, 0), (1717891512.742223, 0), (1717891513.7713072, 0), (1717891514.8104687, 0), (1717891515.8511472, 0), (1717891516.8885372, 0), (1717891517.9268966, 0), (1717891518.9665132, 0), (1717891519.9927406, 0), (1717891521.0304487, 97), (1717891522.0681062, 100), (1717891523.104232, 100), (1717891524.1456344, 100), (1717891525.1859343, 100), (1717891526.2256036, 99), (1717891527.266026, 100), (1717891528.3064919, 100), (1717891529.3481276, 100), (1717891530.3893335, 100), (1717891531.4295194, 100), (1717891532.4704869, 100), (1717891533.5106373, 100), (1717891534.5554264, 100), (1717891535.5980682, 100), (1717891536.6401527, 100), (1717891537.6813407, 100), (1717891538.7218988, 100), (1717891539.7629533, 100), (1717891540.8037102, 100), (1717891541.8432288, 100), (1717891542.885209, 100), (1717891543.928302, 100), (1717891544.9737196, 99), (1717891546.0165043, 100), (1717891547.0578556, 100), (1717891548.0999436, 100), (1717891549.1426098, 100), (1717891550.1840794, 100), (1717891551.2249017, 99), (1717891552.2718976, 100), (1717891553.3150125, 100), (1717891554.3541255, 100), (1717891555.397123, 99), (1717891556.439477, 100), (1717891557.4794438, 99), (1717891558.5188324, 99), (1717891559.5599518, 100), (1717891560.6008558, 100), (1717891561.6496675, 100), (1717891562.6943388, 100), (1717891563.7360067, 100), (1717891564.7788508, 100), (1717891565.8222272, 100), (1717891566.8648624, 100), (1717891567.908587, 100), (1717891568.9490802, 100), (1717891569.9889195, 89), (1717891571.032494, 99), (1717891572.0733256, 98), (1717891573.1126573, 61)]"
3,20,3,20,3,20,3,20,111657.244,14,2.581,711694.058,"[37956.50863647461, 66331.23779296875, 59883.84652137756, 64606.748819351196, 37944.19622421265, 38323.6563205719, 35933.5994720459, 38419.38614845276, 65590.85273742676, 38245.16797065735, 36000.82015991211, 38397.81308174133, 37906.57043457031, 66216.27378463745, 35999.58348274231, 38438.07148933411, 65576.56979560852, 66315.13166427612, 35998.68869781494, 38415.871143341064, 37899.02329444885, 38239.766120910645, 35918.389081954956, 38410.30955314636, 37890.851736068726, 38231.69016838074, 59862.43677139282, 38410.542249679565, 37926.443576812744, 66282.05680847168, 35978.15132141113, 38423.97403717041, 37919.81244087219, 38232.903718948364, 59881.67643547058, 38419.12651062012, 37917.3481464386, 66287.53876686096, 59875.349044799805, 64583.154916763306, 65494.667291641235, 66294.0022945404, 35905.07936477661, 38417.89722442627, 37922.22738265991, 38310.77694892883, 35985.42046546936, 38409.72065925598, 65492.95091629028, 38293.442726135254, 59870.808601379395, 38409.34109687805, 37879.84800338745, 38287.13154792786, 35980.563163757324, 64583.552837371826, 65488.34991455078, 66284.30819511414, 59847.59831428528, 64571.05207443237, 37875.982999801636, 66197.77202606201, 35899.12295341492, 38379.51135635376, 37904.624462127686, 66265.96117019653, 59843.9621925354, 38391.17503166199, 37879.602909088135, 66288.8081073761, 59840.903759002686, 64578.624963760376, 65483.63780975342, 38215.39115905762, 35896.04663848877, 38390.42925834656, 37874.1090297699, 38276.755809783936, 59861.39130592346, 64558.598041534424, 37908.25891494751, 38209.84220504761, 35958.28413963318, 64571.24352455139, 65480.79967498779, 38277.85396575928, 35894.84095573425, 38383.10480117798, 37877.82835960388, 38273.701190948486, 35892.62580871582, 38383.78953933716, 37898.69976043701, 66272.18508720398, 35975.73804855347, 38395.38383483887, 37901.79967880249, 38260.51735877991, 35885.86354255676, 38376.535177230835, 65549.27778244019, 38277.68278121948, 59854.77805137634, 64546.483755111694, 65470.17598152161, 38202.44884490967, 35965.84916114807, 38397.73106575012, 65466.32242202759, 38265.540599823, 59831.86745643616, 38392.25959777832, 37890.77091217041, 66176.01275444031, 35879.523277282715, 64547.775983810425, 65459.69033241272, 38273.90813827515, 35882.46250152588, 64550.72116851807, 65460.62135696411, 66248.30770492554, 35947.20435142517, 64551.9802570343, 65465.797662734985, 38251.638412475586, 59820.25861740112, 38373.3184337616, 37883.312940597534, 38259.087800979614, 59839.4718170166, 38385.90359687805, 37851.91893577576, 66252.66671180725, 35941.72644615173, 38370.012521743774, 37888.71741294861, 66256.62016868591, 35957.613706588745, 38346.673250198364, 37883.91900062561, 66251.07169151306, 35870.628356933594, 64538.52152824402, 37847.068309783936, 38256.15215301514, 59838.10758590698, 38384.390115737915, 65452.208042144775, 38270.57099342346, 35941.43342971802, 38380.0585269928, 65451.295614242554, 38259.445905685425, 35951.15852355957, 64531.95571899414, 37876.697063446045, 38268.63646507263, 59815.97304344177, 64545.382022857666, 65437.93773651123, 66240.24438858032, 35933.14433097839, 64545.85766792297, 65443.156242370605, 38178.04431915283, 35943.660736083984, 64535.72916984558, 37865.57650566101, 38264.100551605225, 35922.051429748535, 64521.58617973328, 37871.56796455383, 38263.25845718384, 59825.59895515442, 38373.35729598999, 65515.69485664368, 66237.8282546997, 35922.69229888916, 38364.6514415741, 37837.982177734375, 38177.47521400452, 35937.140703201294, 38343.1921005249, 37871.71649932861, 66146.01421356201, 59805.27567863464, 38365.93198776245, 65514.97960090637, 38242.30933189392, 59802.13141441345, 64529.65998649597, 37867.32482910156, 38241.24336242676, 59808.67385864258, 38365.28277397156, 37853.66225242615, 38248.58832359314, 35917.18888282776, 38343.82247924805, 65508.52656364441, 38172.14488983154, 35919.06642913818, 38362.916707992554, 37915.95959663391, 38243.18051338196, 35908.050537109375, 64515.81859588623, 37863.16132545471, 66232.66053199768]","[(1717891574.1537004, 0), (1717891575.1943986, 0), (1717891576.236141, 0), (1717891577.277864, 0), (1717891578.318827, 0), (1717891579.3606758, 0), (1717891580.4021506, 0), (1717891581.4453018, 0), (1717891582.486057, 0), (1717891583.5275857, 0), (1717891584.5704708, 0), (1717891585.6132987, 0), (1717891586.6532257, 0), (1717891587.6942897, 0), (1717891588.7347264, 0), (1717891589.7756531, 0), (1717891590.8197503, 99), (1717891591.8622835, 100), (1717891592.9058924, 100), (1717891593.952383, 100), (1717891594.9990396, 100), (1717891596.043703, 100), (1717891597.0871525, 100), (1717891598.1344466, 100), (1717891599.179676, 100), (1717891600.225857, 100), (1717891601.2701888, 100), (1717891602.3179436, 100), (1717891603.3626504, 100), (1717891604.4087698, 100), (1717891605.4567323, 100), (1717891606.5010753, 100), (1717891607.5479965, 100), (1717891608.591513, 100), (1717891609.6384683, 100), (1717891610.683675, 100), (1717891611.7314234, 100), (1717891612.7790818, 100), (1717891613.8293345, 100), (1717891614.8769948, 100), (1717891615.9215765, 100), (1717891616.9695323, 100), (1717891618.0175345, 100), (1717891619.0655184, 100), (1717891620.1127234, 100), (1717891621.1592937, 100), (1717891622.2076259, 100), (1717891623.254216, 100), (1717891624.2999215, 100), (1717891625.3515499, 100), (1717891626.3959312, 100), (1717891627.4349852, 100), (1717891628.4705393, 82), (1717891629.5096102, 100), (1717891630.5487068, 100), (1717891631.586908, 100), (1717891632.6277127, 100), (1717891633.6682074, 100), (1717891634.7077692, 100), (1717891635.74817, 100), (1717891636.7873921, 100), (1717891637.8274257, 100), (1717891638.8676507, 100), (1717891639.9082131, 100), (1717891640.9503603, 100), (1717891641.9918199, 100), (1717891643.0330193, 100), (1717891644.0737638, 100), (1717891645.116005, 100), (1717891646.1594374, 100), (1717891647.2024782, 100), (1717891648.245016, 100), (1717891649.2874863, 100), (1717891650.3261952, 100), (1717891651.3645442, 100), (1717891652.4051998, 100), (1717891653.444864, 100), (1717891654.483896, 100), (1717891655.5226083, 57)]"
