colocation,memory,compute,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
1,12,100,37037.192,2,1.066,196104.637,"[13077.911615371704, 13070.886850357056, 13061.06972694397, 13066.780805587769, 13069.724559783936, 13067.413568496704, 13079.141855239868, 13063.4126663208, 13071.89130783081, 13068.72844696045, 13082.99708366394, 13064.375162124634, 13056.487560272217, 13074.390411376953, 13070.566654205322, 13068.72272491455, 13063.964128494263, 13070.738554000854, 13074.264764785767, 13071.53034210205, 13074.532270431519, 13088.73987197876, 13077.569007873535, 13080.66439628601, 13079.207420349121, 13082.33666419983, 13079.906463623047, 13082.45062828064, 13082.844734191895, 13086.022853851318]","[(1717839965.470531, 20), (1717839966.5451555, 0), (1717839967.578983, 0), (1717839968.6146195, 0), (1717839969.649913, 0), (1717839970.6854389, 0), (1717839971.7194831, 0), (1717839972.755002, 0), (1717839973.8237164, 0), (1717839974.8605936, 0), (1717839975.8928998, 0), (1717839976.932211, 0), (1717839977.9677773, 0), (1717839979.00602, 0), (1717839980.0425978, 0), (1717839981.1568012, 0), (1717839982.1893842, 45), (1717839983.2148921, 43), (1717839984.2481415, 45), (1717839985.2832458, 41), (1717839986.3151212, 43), (1717839987.350414, 45), (1717839988.3842711, 43), (1717839989.4190786, 46), (1717839990.4596198, 43), (1717839991.4938457, 44), (1717839992.534102, 43), (1717839993.5666516, 43)]"
1,12,100,37037.192,4,1.442,299034.869,"[26575.872898101807, 14592.928409576416, 26557.981729507446, 14588.559865951538, 14500.667095184326, 14598.48952293396, 26573.195457458496, 14596.728324890137, 26552.538633346558, 14495.660066604614, 26551.81050300598, 14507.784366607666, 14519.906044006348, 14519.288301467896, 14515.131711959839, 14500.0479221344, 14564.74232673645, 14513.811349868774, 14510.80870628357, 14516.141653060913, 26554.51989173889, 14515.477180480957, 26545.73082923889, 14489.72773551941, 14581.420421600342, 14486.165046691895, 26534.875869750977, 26533.3731174469, 26548.396348953247, 26546.894311904907, 26566.379070281982, 26552.22201347351, 14480.323314666748, 26551.9700050354, 26560.704708099365, 26548.11382293701, 26564.143180847168, 14505.403995513916, 14484.598636627197, 26544.48437690735, 14568.682193756104, 14484.853744506836, 14477.831840515137, 26544.38805580139, 14567.436933517456, 26525.747537612915, 26547.785997390747, 14558.53819847107, 26560.010194778442, 26529.401540756226, 26545.36533355713, 14555.848121643066, 14491.379976272583, 26532.18913078308, 14480.534791946411, 14491.730451583862, 14555.737495422363, 14469.600677490234, 26551.142692565918, 26554.253339767456]","[(1717839994.6063101, 0), (1717839995.6419332, 0), (1717839996.707186, 0), (1717839997.7398326, 0), (1717839998.7742531, 0), (1717839999.808873, 0), (1717840000.8444524, 0), (1717840001.8819842, 0), (1717840002.9237206, 0), (1717840003.9608648, 0), (1717840004.995984, 0), (1717840006.0555131, 0), (1717840007.089444, 0), (1717840008.124108, 0), (1717840009.1577046, 0), (1717840010.1940887, 0), (1717840011.2345674, 46), (1717840012.2695336, 45), (1717840013.3074207, 43), (1717840014.3399708, 42), (1717840015.3741946, 41), (1717840016.4068532, 43), (1717840017.5434117, 40), (1717840018.5767758, 44), (1717840019.610342, 45), (1717840020.6451504, 44), (1717840021.6776536, 44), (1717840022.7121987, 45), (1717840023.747395, 44), (1717840024.782015, 0), (1717840025.816402, 42), (1717840026.8493047, 45), (1717840027.8835564, 44), (1717840028.9779203, 43), (1717840030.0128732, 45), (1717840031.0449018, 43), (1717840032.0800118, 46), (1717840033.1134906, 45), (1717840034.1512449, 44), (1717840035.1845965, 43), (1717840036.2186723, 45)]"
1,12,100,37037.192,6,1.619,407426.398,"[29668.03741455078, 29656.291723251343, 40554.038763046265, 29650.65884590149, 14990.1704788208, 15019.49167251587, 40544.313192367554, 40493.900537490845, 15023.489475250244, 29720.83592414856, 15016.445398330688, 15016.580581665039, 29719.277381896973, 29628.98874282837, 29630.667448043823, 15025.080919265747, 40467.93079376221, 40469.91515159607, 40544.15702819824, 29632.957696914673, 15009.924173355103, 29643.970251083374, 15015.096426010132, 15012.612104415894, 15022.953748703003, 29633.748769760132, 14971.807956695557, 29629.759311676025, 15016.30187034607, 15003.238916397095, 29640.991926193237, 40444.26226615906, 29619.899034500122, 15016.055583953857, 15006.694793701172, 40462.87250518799, 15016.54601097107, 29626.298666000366, 29610.20517349243, 29635.09249687195, 40437.830209732056, 14966.199159622192, 29609.424114227295, 15005.360126495361, 15003.895044326782, 14996.957778930664, 40455.02543449402, 15007.644653320312, 29626.26624107361, 29628.161907196045, 14996.255874633789, 14991.322994232178, 15005.762815475464, 29690.869092941284, 29600.771188735962, 29620.16463279724, 29620.805025100708, 29621.65355682373, 40429.18109893799, 40462.48006820679, 14990.373373031616, 29629.616022109985, 40515.01965522766, 15003.715991973877, 14993.7903881073, 29626.603841781616, 14989.887952804565, 29688.10510635376, 14995.93734741211, 40427.27875709534, 29594.35725212097, 14996.620416641235, 29609.05170440674, 29600.06880760193, 29683.57563018799, 40512.51840591431, 14952.531814575195, 29592.875719070435, 40443.16625595093, 14989.8841381073, 29614.21227455139, 14992.574453353882, 40511.446475982666, 40437.570333480835, 40422.24645614624, 40506.60061836243, 40503.22341918945, 40511.383056640625, 40423.36869239807, 40513.1938457489]","[(1717840037.2569678, 0), (1717840038.2936192, 0), (1717840039.3295147, 0), (1717840040.3728015, 0), (1717840041.4084604, 0), (1717840042.440844, 0), (1717840043.4763215, 0), (1717840044.512238, 0), (1717840045.547374, 0), (1717840046.5811822, 0), (1717840047.658321, 0), (1717840048.6942322, 0), (1717840049.7272367, 0), (1717840050.7617538, 0), (1717840051.795698, 0), (1717840052.8326364, 0), (1717840053.8661427, 45), (1717840054.9735987, 41), (1717840056.0085413, 43), (1717840057.0451145, 44), (1717840058.0784204, 45), (1717840059.113379, 43), (1717840060.1487014, 42), (1717840061.1852064, 43), (1717840062.2186115, 40), (1717840063.2540543, 41), (1717840064.2864978, 42), (1717840065.3220823, 43), (1717840066.356323, 44), (1717840067.392418, 42), (1717840068.4915931, 17), (1717840069.5266714, 42), (1717840070.5586426, 43), (1717840071.5940013, 45), (1717840072.617041, 43), (1717840073.6509094, 46), (1717840074.683808, 43), (1717840075.7181566, 45), (1717840076.7519608, 43), (1717840077.7847166, 46), (1717840078.823565, 44), (1717840079.8593705, 42), (1717840080.8986485, 43), (1717840081.9317648, 45), (1717840082.9694643, 0), (1717840084.08866, 43), (1717840085.1233835, 38), (1717840086.1561651, 43), (1717840087.1901858, 42), (1717840088.2276845, 43), (1717840089.2624764, 45), (1717840090.2961218, 40), (1717840091.33242, 43), (1717840092.3636081, 44)]"
1,12,100,37037.192,8,1.749,500662.948,"[14335.751056671143, 14359.57384109497, 29240.260124206543, 43886.17706298828, 29216.287851333618, 43888.083934783936, 43853.78170013428, 43870.35942077637, 14322.742700576782, 29225.752353668213, 43873.040437698364, 29194.981575012207, 43858.88481140137, 29231.000185012817, 14297.52516746521, 43870.18847465515, 43879.20260429382, 43862.7667427063, 43865.6280040741, 43893.36848258972, 43893.53060722351, 14285.328149795532, 53493.178606033325, 14307.993650436401, 43865.565061569214, 29190.66548347473, 43843.87111663818, 14324.47624206543, 29195.990085601807, 29184.123992919922, 29193.685054779053, 14341.215133666992, 29170.17102241516, 29220.475673675537, 14310.115814208984, 14310.832738876343, 14323.344469070435, 29177.96540260315, 14311.09595298767, 29186.575174331665, 14297.902584075928, 14314.710140228271, 29186.375856399536, 29212.918519973755, 29177.894353866577, 14320.22476196289, 29179.269790649414, 14285.830020904541, 29171.41842842102, 14299.562692642212, 29187.728881835938, 43862.947940826416, 43834.383487701416, 14287.803411483765, 14285.444021224976, 29167.840242385864, 14304.153442382812, 14273.819208145142, 14318.108320236206, 43835.12043952942, 29199.695825576782, 29158.11061859131, 29185.006856918335, 14325.660228729248, 29158.35690498352, 14295.474290847778, 14273.924350738525, 29182.130575180054, 29192.935705184937, 29168.943643569946, 29171.43988609314, 43828.022480010986, 14278.584003448486, 43823.15731048584, 43826.80153846741, 14304.500102996826, 43820.436000823975, 14284.535884857178, 43846.19927406311, 14316.473245620728, 29192.826986312866, 14313.002824783325, 29160.131454467773, 43838.39988708496, 29193.352699279785, 43840.09099006653, 29198.92954826355, 43841.66860580444, 14268.062353134155, 43832.12614059448, 29164.55316543579, 14291.361808776855, 14279.687404632568, 43828.858613967896, 43822.46136665344, 43851.3970375061, 43860.70728302002, 43823.787212371826, 43814.75114822388, 43827.47149467468, 53450.990438461304, 53455.78074455261, 53458.30535888672, 53454.61344718933, 53459.81192588806, 53486.3703250885, 53460.70623397827, 53485.432386398315, 53486.99593544006, 53511.10124588013, 53513.22865486145, 53509.86933708191, 53511.314392089844, 53434.555530548096, 53522.62878417969, 53523.462772369385, 53432.43336677551, 53433.104276657104, 53431.546688079834, 53438.305139541626]","[(1717840093.4027286, 0), (1717840094.4395647, 0), (1717840095.5465088, 0), (1717840096.5809574, 0), (1717840097.6151545, 0), (1717840098.648318, 0), (1717840099.6840208, 0), (1717840100.71782, 0), (1717840101.7560883, 0), (1717840102.7921472, 0), (1717840103.8252215, 0), (1717840104.8864772, 0), (1717840105.920887, 0), (1717840106.9550555, 0), (1717840107.990053, 0), (1717840109.027484, 0), (1717840110.0600924, 41), (1717840111.0948353, 41), (1717840112.1273901, 44), (1717840113.1623797, 41), (1717840114.1956084, 44), (1717840115.2298052, 43), (1717840116.3218443, 42), (1717840117.3554535, 42), (1717840118.38975, 44), (1717840119.4216018, 44), (1717840120.4568913, 43), (1717840121.4897912, 40), (1717840122.5240269, 41), (1717840123.558065, 0), (1717840124.5919387, 43), (1717840125.625427, 41), (1717840126.658459, 37), (1717840127.6974118, 41), (1717840128.731699, 43), (1717840129.7686245, 41), (1717840130.8013077, 43), (1717840131.9371283, 42), (1717840132.9705079, 41), (1717840134.0074558, 44), (1717840135.0438738, 39), (1717840136.078437, 43), (1717840137.1156757, 44), (1717840138.1502016, 0), (1717840139.185874, 43), (1717840140.219932, 44), (1717840141.2523084, 45), (1717840142.2876103, 45), (1717840143.3201685, 43), (1717840144.3552523, 46), (1717840145.3891065, 45), (1717840146.4221654, 46), (1717840147.4582558, 46), (1717840148.490305, 47), (1717840149.632642, 46), (1717840150.6660607, 47), (1717840151.6980407, 44), (1717840152.7368433, 0), (1717840153.770026, 41), (1717840154.8013701, 44), (1717840155.8371077, 45), (1717840156.8685927, 45), (1717840157.9027207, 42), (1717840158.934242, 46), (1717840159.9690523, 43), (1717840161.0032985, 43), (1717840162.037045, 45)]"
1,12,100,37037.192,10,1.816,610381.049,"[29727.044582366943, 44580.64031600952, 14844.099521636963, 44596.596002578735, 44585.85023880005, 44591.593980789185, 14774.705171585083, 44575.23441314697, 29738.20734024048, 44570.33634185791, 44583.083152770996, 44581.33673667908, 29701.157808303833, 14867.438793182373, 44493.688344955444, 44567.26861000061, 44560.96076965332, 44549.91030693054, 44575.94037055969, 44561.896085739136, 14838.9413356781, 44488.28077316284, 14813.826322555542, 44486.2596988678, 44492.03324317932, 44575.307846069336, 29710.798740386963, 44485.82410812378, 29689.95952606201, 44491.05453491211, 29736.63377761841, 29705.810546875, 14747.710227966309, 14811.129570007324, 14844.485998153687, 14855.903148651123, 14838.017463684082, 29739.915132522583, 14849.902868270874, 14811.488389968872, 29707.164525985718, 14824.936866760254, 14748.649597167969, 29692.636251449585, 29686.205625534058, 14843.687534332275, 14799.02458190918, 29704.324960708618, 29702.099800109863, 29698.153495788574, 14808.446645736694, 14849.640130996704, 14812.275409698486, 14810.428142547607, 14788.549900054932, 29678.32851409912, 29669.44670677185, 29708.3957195282, 29679.036617279053, 14784.283638000488, 29669.78669166565, 14792.514085769653, 29686.8097782135, 29660.271406173706, 29704.48660850525, 44535.89177131653, 29670.558214187622, 29700.52170753479, 14834.03992652893, 44530.94983100891, 14805.399417877197, 14821.574926376343, 14801.308155059814, 14793.920755386353, 29670.212745666504, 29661.256313323975, 44550.28438568115, 44519.030809402466, 44543.545722961426, 29707.17763900757, 44539.65067863464, 29710.29829978943, 14827.496528625488, 29698.43554496765, 59186.28716468811, 44529.96468544006, 29691.17021560669, 14790.358066558838, 14824.512720108032, 29701.3201713562, 29711.018323898315, 44525.5184173584, 14787.69326210022, 14782.841205596924, 29644.10400390625, 44542.884349823, 44539.482831954956, 44462.54634857178, 44444.69928741455, 44522.08995819092, 59133.52680206299, 59116.78051948547, 59114.07446861267, 59180.91154098511, 59183.12215805054, 59182.09409713745, 59096.00615501404, 59114.09854888916, 59123.772621154785, 59114.87078666687, 59111.85383796692, 59133.89754295349, 59138.71693611145, 59134.18412208557, 59150.61640739441, 59133.03637504578, 59133.931159973145, 59133.4068775177, 59135.24627685547, 59139.07837867737, 59145.7462310791, 59150.08091926575, 59141.49808883667, 59151.12352371216, 59153.77855300903, 59148.11635017395, 59143.080949783325, 59146.79789543152, 59154.139041900635, 59149.83868598938, 59154.704093933105, 59156.41117095947, 67404.57892417908, 67431.44249916077, 67433.85410308838, 67432.92427062988, 67465.92211723328, 67479.06303405762, 67488.95001411438, 67400.54297447205, 67402.34899520874, 67404.26445007324, 67407.52959251404, 67404.79683876038, 67404.44087982178, 67400.5389213562, 67389.85443115234, 67405.76410293579, 67406.45933151245, 67390.77234268188]","[(1717840163.0750957, 0), (1717840164.1097026, 0), (1717840165.1768901, 0), (1717840166.2103693, 0), (1717840167.2456245, 0), (1717840168.2799885, 0), (1717840169.317391, 0), (1717840170.3536005, 0), (1717840171.3870728, 0), (1717840172.4423814, 0), (1717840173.4750893, 0), (1717840174.5103946, 0), (1717840175.545334, 0), (1717840176.5801408, 0), (1717840177.6152213, 0), (1717840178.650953, 0), (1717840179.7417061, 44), (1717840180.7762778, 41), (1717840181.8123848, 43), (1717840182.8448188, 42), (1717840183.8793187, 43), (1717840184.91482, 43), (1717840185.9492452, 42), (1717840186.9818616, 44), (1717840188.0165107, 42), (1717840189.050341, 40), (1717840190.0848768, 43), (1717840191.1178925, 44), (1717840192.1529949, 42), (1717840193.275373, 0), (1717840194.3101711, 39), (1717840195.3434923, 41), (1717840196.3797276, 43), (1717840197.4132178, 44), (1717840198.4478514, 42), (1717840199.481046, 42), (1717840200.5154073, 43), (1717840201.550722, 41), (1717840202.5847619, 41), (1717840203.61847, 43), (1717840204.6530294, 42), (1717840205.6862621, 46), (1717840206.7209153, 46), (1717840207.7542143, 46), (1717840208.7923262, 0), (1717840209.8244982, 45), (1717840210.9494107, 46), (1717840211.984679, 45), (1717840213.016922, 44), (1717840214.0509102, 46), (1717840215.0891645, 45), (1717840216.1196618, 45), (1717840217.1532545, 45), (1717840218.1903808, 45), (1717840219.2224922, 46), (1717840220.2609663, 44), (1717840221.2954412, 46), (1717840222.3289092, 45), (1717840223.3639832, 0), (1717840224.3965814, 47), (1717840225.4369726, 47), (1717840226.468724, 45), (1717840227.502679, 45), (1717840228.5394688, 47), (1717840229.5720615, 45), (1717840230.607073, 48), (1717840231.6395822, 47), (1717840232.6734893, 46), (1717840233.7075405, 47), (1717840234.7412457, 46), (1717840235.7752671, 48), (1717840236.808159, 46), (1717840237.8449159, 0), (1717840238.9736345, 44), (1717840240.005986, 48), (1717840241.0406284, 44), (1717840242.079519, 47), (1717840243.11333, 46), (1717840244.1477194, 46), (1717840245.1849146, 47)]"
1,12,100,37037.192,12,1.891,699491.812,"[14047.548532485962, 14134.19485092163, 43672.93453216553, 14130.906820297241, 14133.16535949707, 28798.22278022766, 28779.470205307007, 14040.31252861023, 43674.42011833191, 28773.879289627075, 43663.56921195984, 43695.648193359375, 43710.710763931274, 43656.80551528931, 28800.726652145386, 28772.988319396973, 43745.14579772949, 43704.545974731445, 28790.745973587036, 28793.095350265503, 14026.485681533813, 14107.875108718872, 14132.867574691772, 14130.64455986023, 43700.57940483093, 43676.700592041016, 43703.04560661316, 28810.32085418701, 14109.787464141846, 28768.009424209595, 14028.5325050354, 28774.028301239014, 43739.81308937073, 28775.014877319336, 43656.01348876953, 28768.388748168945, 28766.319036483765, 28801.03850364685, 28794.68011856079, 14089.995861053467, 14103.431701660156, 14115.432024002075, 28800.562858581543, 14119.48847770691, 14115.530252456665, 28791.23616218567, 28795.328617095947, 14107.0876121521, 28755.259037017822, 28761.89422607422, 14100.924968719482, 28772.60708808899, 14097.51296043396, 43734.00020599365, 28798.124313354492, 28783.410787582397, 28776.12614631653, 28757.806301116943, 43728.4791469574, 14087.180376052856, 14110.549926757812, 14011.057138442993, 28775.85244178772, 14090.479612350464, 28777.72331237793, 43665.8136844635, 14097.47052192688, 14010.956525802612, 43657.91082382202, 14095.124244689941, 14100.85391998291, 28780.094861984253, 43673.89917373657, 43628.9176940918, 43721.55022621155, 14079.553604125977, 43715.74878692627, 14083.112001419067, 28781.17537498474, 43723.49262237549, 28752.04586982727, 14114.763975143433, 43671.3490486145, 28753.151416778564, 43663.496017456055, 43648.77510070801, 28789.620399475098, 28756.962299346924, 14108.617305755615, 43665.43936729431, 58398.332357406616, 43646.89898490906, 43622.51567840576, 43638.7722492218, 14070.900440216064, 43674.75080490112, 14075.944900512695, 43652.50539779663, 43650.224924087524, 43660.62784194946, 58410.84027290344, 58410.9091758728, 58414.40033912659, 58412.88709640503, 58428.59697341919, 58411.48352622986, 58466.46237373352, 58472.59068489075, 58473.79279136658, 58391.31498336792, 58401.254653930664, 58398.441314697266, 58399.93333816528, 58398.916721343994, 58424.20840263367, 58448.66609573364, 58419.21019554138, 58420.966148376465, 58428.13181877136, 58429.74305152893, 58424.04866218567, 58425.169229507446, 58440.47522544861, 58430.63020706177, 58436.19704246521, 58431.59890174866, 58432.1768283844, 58433.10356140137, 58436.99932098389, 58454.47039604187, 58445.796966552734, 58455.00349998474, 72973.1695652008, 72935.83822250366, 72940.81330299377, 72963.49310874939, 72966.3987159729, 72987.59365081787, 72976.68933868408, 72994.42958831787, 72991.97483062744, 72991.12010002136, 72993.04628372192, 72994.96841430664, 72984.86018180847, 72996.53220176697, 73014.07122612, 72983.76774787903, 72985.41784286499, 73006.4845085144, 73013.88239860535, 73011.98053359985, 73012.7067565918, 73021.24524116516, 73014.77193832397, 73024.31893348694, 73020.47348022461, 73018.32747459412, 73024.5213508606, 73018.8045501709, 73019.03796195984, 73024.35302734375, 73025.32720565796, 72930.95254898071, 72930.22060394287, 80051.25951766968, 80104.88390922546, 80105.95774650574, 80103.89113426208, 80028.80573272705, 80023.0073928833, 80026.64303779602, 80119.75693702698, 80030.08103370667, 80035.4118347168, 80026.85213088989, 80048.903465271, 80042.12808609009, 80040.3048992157, 80036.21339797974]","[(1717840246.2254636, 0), (1717840247.2577598, 0), (1717840248.300123, 0), (1717840249.3340483, 0), (1717840250.370485, 0), (1717840251.4045107, 0), (1717840252.504138, 0), (1717840253.5403929, 0), (1717840254.5746458, 0), (1717840255.612156, 0), (1717840256.6470249, 0), (1717840257.6843224, 0), (1717840258.7206979, 0), (1717840259.784481, 0), (1717840260.819724, 0), (1717840261.8540149, 12), (1717840262.8870547, 43), (1717840263.92178, 43), (1717840264.9536233, 45), (1717840265.9889436, 42), (1717840267.0214117, 40), (1717840268.0574784, 37), (1717840269.0915828, 43), (1717840270.1248436, 41), (1717840271.161418, 43), (1717840272.1940787, 44), (1717840273.2285151, 43), (1717840274.261856, 42), (1717840275.3762279, 44), (1717840276.4124289, 0), (1717840277.4432786, 42), (1717840278.4805205, 45), (1717840279.5141456, 47), (1717840280.5468843, 46), (1717840281.5807438, 45), (1717840282.6137578, 43), (1717840283.6508152, 46), (1717840284.6843936, 45), (1717840285.7181058, 44), (1717840286.754588, 45), (1717840287.7882364, 45), (1717840288.8212707, 44), (1717840289.8588102, 46), (1717840290.894901, 0), (1717840291.927701, 47), (1717840292.9632556, 44), (1717840293.9958713, 43), (1717840295.030287, 46), (1717840296.064398, 43), (1717840297.199573, 42), (1717840298.2349703, 47), (1717840299.2711947, 45), (1717840300.310634, 47), (1717840301.344813, 45), (1717840302.377113, 46), (1717840303.4142964, 46), (1717840304.449856, 36), (1717840305.4824717, 0), (1717840306.5179732, 43), (1717840307.5492063, 43), (1717840308.5757515, 45), (1717840309.613722, 44), (1717840310.6462846, 46), (1717840311.6807864, 44), (1717840312.7141469, 42), (1717840313.747987, 43), (1717840314.7837374, 46), (1717840315.815607, 48), (1717840316.8508158, 44), (1717840317.883779, 46), (1717840318.9168422, 48), (1717840319.9513397, 45), (1717840320.9846284, 0), (1717840322.0194385, 45), (1717840323.1682024, 47), (1717840324.1997535, 47), (1717840325.241499, 47), (1717840326.2748775, 45), (1717840327.3084455, 46), (1717840328.345033, 45), (1717840329.3788657, 46), (1717840330.413214, 48), (1717840331.4447334, 46), (1717840332.4801903, 48), (1717840333.5118062, 47), (1717840334.548464, 45), (1717840335.5805938, 39), (1717840336.6139898, 44), (1717840337.6459687, 48), (1717840338.6815252, 45), (1717840339.7247872, 47), (1717840340.7589536, 46)]"
1,12,100,37037.192,14,1.925,806884.995,"[14460.33239364624, 29346.82583808899, 43995.71418762207, 29295.774221420288, 29333.83536338806, 43988.01279067993, 14561.994314193726, 14533.883810043335, 29341.76468849182, 29221.853971481323, 44054.50415611267, 44076.39145851135, 44084.50746536255, 14553.166627883911, 44058.15315246582, 43979.464530944824, 14547.161340713501, 43987.51187324524, 14495.408296585083, 44068.110704422, 43984.37476158142, 29284.011602401733, 58861.23871803284, 14430.311918258667, 29215.746879577637, 14552.515983581543, 29278.979539871216, 29284.670114517212, 14552.71863937378, 29325.315475463867, 29323.81248474121, 44061.938524246216, 44042.76442527771, 14530.993223190308, 29284.696340560913, 14539.480924606323, 29261.366367340088, 14527.69136428833, 14510.305881500244, 29205.799341201782, 29305.147647857666, 29302.484035491943, 14493.024349212646, 44038.24520111084, 44038.623094558716, 44047.72138595581, 14429.006099700928, 44044.32559013367, 14535.335779190063, 29311.720848083496, 29266.916751861572, 14522.592306137085, 44040.61245918274, 29264.729499816895, 29311.64574623108, 14524.353742599487, 29304.203748703003, 29302.41084098816, 29318.285703659058, 44058.17437171936, 14520.31660079956, 44037.13822364807, 14421.676874160767, 14419.031143188477, 14538.687944412231, 29273.911952972412, 14419.998168945312, 14522.23825454712, 29265.847206115723, 29196.476697921753, 14528.420686721802, 14520.567893981934, 29248.114585876465, 29313.345193862915, 14526.814460754395, 44039.50548171997, 29301.17893218994, 14509.19246673584, 14409.075260162354, 29312.732219696045, 44022.775173187256, 44052.5426864624, 29314.648389816284, 44041.078329086304, 43951.96318626404, 14528.260707855225, 14419.652700424194, 43960.07466316223, 44054.13770675659, 29303.34782600403, 29264.790773391724, 14516.91484451294, 44041.35274887085, 14486.554145812988, 44042.50764846802, 44023.794412612915, 43956.63118362427, 44040.87805747986, 44034.38448905945, 44054.457664489746, 58835.89482307434, 58822.932958602905, 58845.82567214966, 58830.530881881714, 58846.30846977234, 58839.407444000244, 58814.94760513306, 58838.07682991028, 58809.75246429443, 58808.10475349426, 58830.981731414795, 58846.89927101135, 58815.46354293823, 58827.14009284973, 58841.79329872131, 58819.167137145996, 58842.506647109985, 58847.26023674011, 58843.38140487671, 58824.82099533081, 58840.31677246094, 58815.55271148682, 58803.95984649658, 58774.89233016968, 58840.911865234375, 58825.47116279602, 58823.71997833252, 58836.03763580322, 58817.06357002258, 58821.91872596741, 58843.724966049194, 58827.89468765259, 73450.26683807373, 73439.24164772034, 73409.95693206787, 73445.77097892761, 73446.81215286255, 73424.55792427063, 73448.89211654663, 73435.24479866028, 73446.73252105713, 73449.78260993958, 73442.14725494385, 73439.25952911377, 73450.76966285706, 73446.32411003113, 73439.22638893127, 73437.6757144928, 73436.76805496216, 73421.01550102234, 73440.28186798096, 73439.86058235168, 73442.19827651978, 73445.91808319092, 73446.37274742126, 73448.88234138489, 73442.71206855774, 73422.42884635925, 73405.30920028687, 73434.59558486938, 73426.87106132507, 73408.2179069519, 73438.01832199097, 73427.32810974121, 73397.35984802246, 88029.71911430359, 88040.22169113159, 88046.4141368866, 88065.24705886841, 88051.50437355042, 88055.3081035614, 88038.87391090393, 88035.88962554932, 88035.08043289185, 88056.14686012268, 88047.47319221497, 88045.19319534302, 88074.5780467987, 88026.15523338318, 88057.73878097534, 88030.04550933838, 88069.11063194275, 88065.40846824646, 88051.37753486633, 88069.75436210632, 88049.44181442261, 88041.59498214722, 88115.89241027832, 88055.49740791321, 88059.22436714172, 88071.96831703186, 88029.39796447754, 88045.95804214478, 88070.6992149353, 88041.32580757141, 88071.87056541443, 88049.07536506653, 88065.59300422668, 93973.71578216553, 93952.53491401672, 93981.7123413086, 93982.82027244568, 93978.04117202759, 93977.20670700073, 93987.32781410217, 93986.31286621094, 93998.1062412262, 93995.29957771301, 93996.08826637268, 94004.8394203186]","[(1717840341.7976224, 25), (1717840342.838293, 0), (1717840343.8730624, 0), (1717840344.9346297, 0), (1717840345.9715734, 0), (1717840347.0058231, 0), (1717840348.0421584, 0), (1717840349.0798576, 0), (1717840350.11781, 0), (1717840351.1529572, 0), (1717840352.2225928, 0), (1717840353.257189, 0), (1717840354.2917745, 0), (1717840355.3259592, 0), (1717840356.361857, 0), (1717840357.3995066, 0), (1717840358.4316747, 42), (1717840359.5628493, 44), (1717840360.6043, 42), (1717840361.6387794, 44), (1717840362.6736257, 42), (1717840363.7076297, 45), (1717840364.7412596, 42), (1717840365.7764485, 44), (1717840366.809432, 42), (1717840367.8448374, 44), (1717840368.8777134, 43), (1717840369.9137328, 45), (1717840370.947083, 45), (1717840371.9855177, 0), (1717840373.020702, 43), (1717840374.0536363, 43), (1717840375.189636, 45), (1717840376.2231305, 42), (1717840377.2590096, 43), (1717840378.2914684, 42), (1717840379.3268585, 44), (1717840380.359752, 43), (1717840381.3944333, 46), (1717840382.427948, 44), (1717840383.461551, 46), (1717840384.4958513, 44), (1717840385.529346, 46), (1717840386.566629, 0), (1717840387.6024, 44), (1717840388.6355357, 46), (1717840389.6709263, 44), (1717840390.7040997, 45), (1717840391.739366, 46), (1717840392.8704326, 46), (1717840393.9035566, 43), (1717840394.9470634, 45), (1717840395.9810488, 44), (1717840397.014521, 45), (1717840398.048879, 45), (1717840399.0813224, 47), (1717840400.1218312, 47), (1717840401.1622932, 1), (1717840402.200525, 39), (1717840403.2395973, 45), (1717840404.2780063, 47), (1717840405.3205779, 44), (1717840406.358567, 45), (1717840407.394328, 42), (1717840408.428901, 44), (1717840409.4630835, 46), (1717840410.4986007, 44), (1717840411.5317757, 47), (1717840412.5673137, 46), (1717840413.5998626, 43), (1717840414.6350186, 46), (1717840415.668833, 44), (1717840416.7056108, 0), (1717840417.7407877, 44), (1717840418.7733707, 45), (1717840419.8080168, 47), (1717840420.9611156, 46), (1717840421.9954927, 48), (1717840423.0292938, 45), (1717840424.0697336, 46), (1717840425.1050909, 44), (1717840426.1374462, 47), (1717840427.172904, 46), (1717840428.2059338, 45), (1717840429.2431614, 47), (1717840430.2759383, 47), (1717840431.31258, 0), (1717840432.3455186, 47), (1717840433.3797922, 45), (1717840434.4141786, 46), (1717840435.4478216, 49), (1717840436.4811037, 47), (1717840437.514396, 46), (1717840438.54699, 47), (1717840439.5824678, 48), (1717840440.615313, 48), (1717840441.6534307, 43), (1717840442.6866214, 47), (1717840443.7215118, 48), (1717840444.7544694, 47), (1717840445.7920978, 0), (1717840446.8247664, 44), (1717840447.861495, 46), (1717840448.8956401, 44), (1717840449.9295332, 46), (1717840450.964394, 47)]"
