memory1,compute1,memory2,compute2,memory3,compute3,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
4,20,4,20,4,20,74940.891,2,1.141,147257.921,"[11268.518686294556, 9160.921812057495, 9060.027837753296, 11267.394542694092, 9160.996198654175, 9046.887397766113, 11259.03844833374, 9152.775287628174, 9057.029247283936, 11257.944822311401, 9154.17742729187, 9042.053937911987, 11250.75364112854, 9158.881187438965, 9049.5445728302, 11259.011030197144, 9151.495218276978, 9037.464141845703, 11252.974033355713, 9148.2253074646, 9045.289993286133, 11244.139671325684, 9139.044046401978, 9034.484386444092, 11251.371622085571, 9140.249490737915, 9043.446779251099, 11244.88377571106, 9139.194250106812, 9037.622213363647]","[(1717888346.438498, 57), (1717888347.4806082, 0), (1717888348.5258536, 0), (1717888349.5687373, 0), (1717888350.6128504, 0), (1717888351.6544397, 0), (1717888352.6979463, 0), (1717888353.7414734, 0), (1717888354.783163, 0), (1717888355.8284616, 0), (1717888356.870107, 0), (1717888357.9152882, 0), (1717888358.9572356, 0), (1717888359.9999385, 0), (1717888361.0444489, 0), (1717888362.0873861, 0), (1717888363.128534, 97), (1717888364.169891, 99), (1717888365.2139225, 99), (1717888366.260288, 98), (1717888367.303705, 98), (1717888368.3462846, 99), (1717888369.3905923, 99), (1717888370.4340012, 100), (1717888371.47899, 64), (1717888372.5206828, 52)]"
4,20,4,20,4,20,74940.891,4,1.758,257439.498,"[19092.806100845337, 18807.824850082397, 18713.85931968689, 19084.23662185669, 18788.58184814453, 10270.657777786255, 19088.93060684204, 18793.914794921875, 10264.983654022217, 19087.297201156616, 18792.0823097229, 10261.893272399902, 19075.098752975464, 18778.239488601685, 10267.791509628296, 19084.843635559082, 18796.094179153442, 18686.363697052002, 19094.945192337036, 18795.93253135681, 10260.305881500244, 19070.70565223694, 18787.692308425903, 18695.049047470093, 19084.754467010498, 18789.55340385437, 10264.235258102417, 19078.36079597473, 18782.575368881226, 10254.463195800781, 19084.917306900024, 18788.539171218872, 18689.26453590393, 19081.25066757202, 18766.923904418945, 10256.159543991089, 19080.3484916687, 18775.374174118042, 10251.676321029663, 19067.448616027832, 18779.486179351807, 18683.905363082886, 19083.437204360962, 18768.95761489868, 10253.209352493286, 19067.51012802124, 18774.715900421143, 10243.918895721436, 19078.067541122437, 18768.6665058136, 18683.44211578369, 19075.85573196411, 18775.001049041748, 10246.357202529907, 19004.61196899414, 18779.95252609253, 18683.870553970337, 19001.983165740967, 18780.922889709473, 18688.146114349365]","[(1717888373.5657048, 0), (1717888374.6102962, 0), (1717888375.652866, 0), (1717888376.6974814, 0), (1717888377.740091, 0), (1717888378.7845166, 0), (1717888379.8277133, 0), (1717888380.8716164, 0), (1717888381.9086416, 0), (1717888382.947167, 0), (1717888383.9844534, 0), (1717888385.0239403, 0), (1717888386.0622025, 0), (1717888387.1014123, 0), (1717888388.1405807, 0), (1717888389.1774628, 60), (1717888390.214545, 99), (1717888391.2498927, 100), (1717888392.2870734, 99), (1717888393.3282685, 100), (1717888394.3705301, 100), (1717888395.4092162, 98), (1717888396.4456034, 100), (1717888397.486411, 99), (1717888398.5263286, 97), (1717888399.5673265, 92), (1717888400.6066825, 100), (1717888401.646335, 100), (1717888402.6875424, 100), (1717888403.7262588, 98), (1717888404.7673097, 99), (1717888405.806917, 99), (1717888406.8460302, 100), (1717888407.885387, 90)]"
4,20,4,20,4,20,74940.891,6,2.009,434427.951,"[29739.880800247192, 29338.902473449707, 27835.45160293579, 29770.65372467041, 29337.803840637207, 27823.34566116333, 29764.848470687866, 29424.77798461914, 27840.157508850098, 29770.16282081604, 29328.71961593628, 27832.292556762695, 29729.887008666992, 29328.13310623169, 27824.44167137146, 29731.56213760376, 29348.53744506836, 27828.863859176636, 29757.04336166382, 29327.723264694214, 27845.208168029785, 29754.770517349243, 29417.412757873535, 27837.27216720581, 29730.263233184814, 29414.116859436035, 27812.78705596924, 29714.25485610962, 29332.86714553833, 27808.818101882935, 29754.106760025024, 29403.507947921753, 27804.33416366577, 29752.35342979431, 29311.73062324524, 27823.290586471558, 29749.439001083374, 29329.280614852905, 27827.765703201294, 29714.77198600769, 29328.75084877014, 27821.627616882324, 29708.345890045166, 29400.5389213562, 27802.740573883057, 29743.927001953125, 29334.551095962524, 27814.70036506653, 29743.582725524902, 29319.546699523926, 27814.28289413452, 29710.08253097534, 29319.582223892212, 27800.881147384644, 29700.83236694336, 29311.821460723877, 27794.037103652954, 29725.950002670288, 29303.096294403076, 27790.35234451294, 29706.870317459106, 29318.37487220764, 27812.07585334778, 29731.229782104492, 29309.693098068237, 27803.301572799683, 29698.766231536865, 29393.78833770752, 27796.033143997192, 29701.48468017578, 29394.21796798706, 27791.52536392212, 29736.119508743286, 29385.178089141846, 27796.81396484375, 29711.530923843384, 29302.301168441772, 27808.316707611084, 29693.809270858765, 29303.34997177124, 27821.83527946472, 29731.995582580566, 29296.41628265381, 27792.48547554016, 29700.984001159668, 29298.417329788208, 27815.300703048706, 29698.86302947998, 29296.469688415527, 27809.388399124146]","[(1717888408.924938, 0), (1717888409.9633584, 0), (1717888411.0021105, 0), (1717888412.0427074, 0), (1717888413.081936, 0), (1717888414.1207433, 0), (1717888415.159913, 0), (1717888416.1985111, 0), (1717888417.2379167, 0), (1717888418.2776487, 0), (1717888419.3167152, 0), (1717888420.355818, 0), (1717888421.3953633, 0), (1717888422.4340694, 0), (1717888423.472428, 0), (1717888424.5130732, 0), (1717888425.5496342, 99), (1717888426.5876439, 100), (1717888427.6266928, 100), (1717888428.6658254, 100), (1717888429.7054827, 100), (1717888430.7436225, 100), (1717888431.78227, 99), (1717888432.8203788, 100), (1717888433.8606446, 100), (1717888434.9015725, 100), (1717888435.9422085, 100), (1717888436.9817872, 100), (1717888438.0201578, 98), (1717888439.059465, 100), (1717888440.0983238, 100), (1717888441.1373415, 99), (1717888442.1768932, 100), (1717888443.2167764, 100), (1717888444.257242, 100), (1717888445.2968676, 100), (1717888446.3368773, 100), (1717888447.375837, 100), (1717888448.4196296, 100), (1717888449.4582736, 100), (1717888450.498189, 99), (1717888451.5382633, 100), (1717888452.577217, 100), (1717888453.6164246, 88)]"
4,20,4,20,4,20,74940.891,8,2.029,490253.847,"[34285.78424453735, 32497.07293510437, 37705.437898635864, 34289.215087890625, 32485.69369316101, 37699.73111152649, 44107.20944404602, 32487.475872039795, 37695.65033912659, 34280.855655670166, 32478.290796279907, 37675.57787895203, 34248.32010269165, 40385.92219352722, 22624.467611312866, 44101.255893707275, 32468.86658668518, 22630.18488883972, 34272.19462394714, 32457.96775817871, 22640.461683273315, 34265.995264053345, 32475.700616836548, 37683.33292007446, 34269.24753189087, 32476.76372528076, 37683.65430831909, 34249.26447868347, 40382.74049758911, 37685.75072288513, 34232.39302635193, 40370.95284461975, 22633.39924812317, 34164.66546058655, 40386.35015487671, 22624.29714202881, 44084.91659164429, 32469.02108192444, 37675.74453353882, 44079.8819065094, 32461.454391479492, 37674.77035522461, 34235.93831062317, 32462.09979057312, 22603.88994216919, 34218.01447868347, 40368.202209472656, 37674.42798614502, 34219.53296661377, 32455.244541168213, 22622.13635444641, 34255.39588928223, 32433.85410308838, 22614.107608795166, 34252.36701965332, 32435.696840286255, 22606.550216674805, 34237.711906433105, 32440.348863601685, 37672.470569610596, 34222.84555435181, 32447.706699371338, 22622.665882110596, 34254.50825691223, 32454.683542251587, 22592.38910675049, 34254.84275817871, 32454.182863235474, 37667.55795478821, 34213.13762664795, 32450.985431671143, 22609.333515167236, 34209.306716918945, 32416.74828529358, 22607.417821884155, 34245.14603614807, 32419.24476623535, 22592.069625854492, 34216.421127319336, 32505.56206703186, 22612.47205734253, 34240.47541618347, 32442.01683998108, 22613.606691360474, 34229.36940193176, 32443.275928497314, 22615.116834640503, 34208.839654922485, 40349.729776382446, 22611.068964004517, 34199.8291015625, 32434.02647972107, 22594.496488571167, 34133.58807563782, 32406.177759170532, 37636.401414871216, 34240.66114425659, 32499.268770217896, 22596.062421798706, 34132.34090805054, 32443.575143814087, 22581.15816116333, 44059.76700782776, 32446.00796699524, 37655.51853179932, 44049.31855201721, 32443.116426467896, 37639.91594314575, 44055.20462989807, 40341.9623374939, 22600.022792816162, 34224.39646720886, 32427.19578742981, 22577.389001846313, 34233.87289047241, 32413.607358932495, 22574.29575920105, 34214.22576904297, 32415.7555103302, 22582.96513557434]","[(1717888454.6599076, 0), (1717888455.7020192, 0), (1717888456.7432365, 0), (1717888457.7845058, 0), (1717888458.8286438, 0), (1717888459.8680148, 0), (1717888460.9080615, 0), (1717888461.9475455, 0), (1717888462.9890797, 0), (1717888464.0292563, 0), (1717888465.0707457, 0), (1717888466.1125138, 0), (1717888467.1549237, 0), (1717888468.1957083, 0), (1717888469.2373092, 0), (1717888470.279724, 0), (1717888471.3201513, 100), (1717888472.3626592, 100), (1717888473.4051523, 100), (1717888474.448154, 100), (1717888475.487903, 100), (1717888476.5290027, 98), (1717888477.5686948, 100), (1717888478.608161, 100), (1717888479.648754, 100), (1717888480.689492, 100), (1717888481.73115, 100), (1717888482.7747717, 100), (1717888483.8167357, 100), (1717888484.8583734, 100), (1717888485.8978767, 100), (1717888486.9443367, 100), (1717888487.9878123, 100), (1717888489.028621, 100), (1717888490.0697901, 100), (1717888491.112246, 100), (1717888492.1594172, 100), (1717888493.2028928, 96), (1717888494.2473803, 99), (1717888495.289869, 100), (1717888496.3353581, 100), (1717888497.3802454, 100), (1717888498.4231384, 99), (1717888499.468502, 100), (1717888500.5112092, 99), (1717888501.5557635, 99), (1717888502.6383111, 98), (1717888503.6813946, 95), (1717888504.7249112, 100), (1717888505.7685888, 100), (1717888506.813116, 100), (1717888507.8581283, 96), (1717888508.9011767, 90), (1717888509.94139, 84), (1717888510.9761071, 55), (1717888512.0127347, 55), (1717888513.0523076, 63), (1717888514.09588, 43)]"
4,20,4,20,4,20,74940.891,10,2.277,561333.661,"[31767.003059387207, 32497.2186088562, 30092.289447784424, 31793.450593948364, 50844.92778778076, 47132.134437561035, 31792.668104171753, 32473.16837310791, 30045.92275619507, 31779.486179351807, 32457.00716972351, 47112.213134765625, 49425.15707015991, 32460.402965545654, 30076.6544342041, 31785.225868225098, 50833.73689651489, 30064.24045562744, 31753.9279460907, 32441.04838371277, 30052.680492401123, 31787.431478500366, 32465.323209762573, 47122.47586250305, 31758.684158325195, 32450.50024986267, 47120.18847465515, 31742.24805831909, 32455.580234527588, 47117.82908439636, 49426.48649215698, 32456.526517868042, 47119.086265563965, 49420.53174972534, 50832.55410194397, 47113.59524726868, 31743.51978302002, 32455.443382263184, 30048.694133758545, 31743.067741394043, 32428.191661834717, 30025.38251876831, 31744.216918945312, 50811.407804489136, 30042.532682418823, 31738.428592681885, 32461.950540542603, 30030.372142791748, 31763.492584228516, 32443.51053237915, 30021.06809616089, 31771.138906478882, 32456.46572113037, 30054.256677627563, 49421.0991859436, 50805.73606491089, 30034.19542312622, 49419.40379142761, 32469.857454299927, 30061.205863952637, 31738.018035888672, 32423.591375350952, 30051.981687545776, 49408.67614746094, 50800.31323432922, 30024.975538253784, 31728.142023086548, 32439.86463546753, 30025.709867477417, 31757.2603225708, 32448.140621185303, 47101.250648498535, 31728.224992752075, 32415.910243988037, 47104.24995422363, 31761.03115081787, 50800.58813095093, 30021.30126953125, 31762.29476928711, 32443.816900253296, 47080.61695098877, 31760.60175895691, 32424.13067817688, 47099.27272796631, 49387.54677772522, 32445.86443901062, 30020.283937454224, 49409.55567359924, 50799.55983161926, 30034.518718719482, 49386.83462142944, 32429.057359695435, 47096.9922542572, 31723.51026535034, 50804.99053001404, 47083.784103393555, 49403.15270423889, 32434.59701538086, 47085.0784778595, 49396.55065536499, 50791.19944572449, 30005.428314208984, 31748.993635177612, 50797.67918586731, 30005.138397216797, 31746.546030044556, 50780.6396484375, 30037.704706192017, 31734.617233276367, 50780.68804740906, 30004.03380393982, 49379.443407058716, 50795.77922821045, 47072.88074493408, 49384.01103019714, 32403.34939956665, 47084.28168296814, 49397.053241729736, 32411.075592041016, 29997.533082962036, 49391.98398590088, 32443.111896514893, 47078.537702560425, 31694.63610649109, 50784.303188323975, 30017.242908477783, 31734.726667404175, 32396.986722946167, 30004.929304122925, 31728.665113449097, 32408.712148666382, 30018.620491027832, 31737.773895263672, 32410.3102684021, 29991.479635238647, 31722.729921340942, 32436.748266220093, 30020.265579223633, 31732.4857711792, 50770.920753479004, 30020.360946655273, 31701.032400131226, 32415.83228111267, 30006.187677383423, 49366.75953865051, 32395.69139480591, 30008.137941360474, 49389.764070510864, 50769.5996761322, 30023.910522460938]","[(1717888515.1378164, 0), (1717888516.1779401, 0), (1717888517.217928, 0), (1717888518.257644, 0), (1717888519.2972531, 0), (1717888520.3348992, 0), (1717888521.3739877, 0), (1717888522.4123192, 0), (1717888523.4502833, 0), (1717888524.4888995, 0), (1717888525.5282676, 0), (1717888526.5664737, 0), (1717888527.6061652, 0), (1717888528.6466684, 0), (1717888529.6843133, 0), (1717888530.7263732, 0), (1717888531.764744, 100), (1717888532.8044841, 100), (1717888533.8441541, 98), (1717888534.8848693, 98), (1717888535.9260721, 99), (1717888536.96427, 100), (1717888538.0026498, 100), (1717888539.0421767, 99), (1717888540.0838773, 100), (1717888541.1253643, 100), (1717888542.1661563, 99), (1717888543.2072728, 100), (1717888544.2473357, 100), (1717888545.2864757, 100), (1717888546.3257663, 100), (1717888547.3662395, 100), (1717888548.4066455, 100), (1717888549.447152, 100), (1717888550.4871883, 100), (1717888551.5271091, 100), (1717888552.565656, 100), (1717888553.6051073, 98), (1717888554.6447396, 100), (1717888555.6836047, 100), (1717888556.7234743, 100), (1717888557.7636733, 100), (1717888558.8038518, 100), (1717888559.8434439, 100), (1717888560.8821368, 99), (1717888561.922847, 99), (1717888562.9619248, 99), (1717888564.0007634, 96), (1717888565.0408597, 99), (1717888566.0812805, 100), (1717888567.1203747, 100), (1717888568.161633, 100), (1717888569.2010314, 100), (1717888570.240552, 100), (1717888571.2789695, 99), (1717888572.3186438, 100), (1717888573.3582509, 100), (1717888574.3975554, 99), (1717888575.437141, 99), (1717888576.4766037, 100), (1717888577.516445, 100), (1717888578.5549924, 97), (1717888579.5944498, 96), (1717888580.6340725, 76)]"
4,20,4,20,4,20,74940.891,12,2.337,669482.722,"[32125.09512901306, 62014.52445983887, 58276.219606399536, 60685.396671295166, 32791.624546051025, 58269.45662498474, 32094.22516822815, 61998.72922897339, 58286.57531738281, 32088.255167007446, 32818.249464035034, 58258.530616760254, 32109.8849773407, 32803.8067817688, 30703.516006469727, 32087.3122215271, 61984.05909538269, 58276.78418159485, 32086.188316345215, 61972.99242019653, 30676.753044128418, 60765.69056510925, 61981.82988166809, 30660.799264907837, 60747.85590171814, 61948.70400428772, 58238.70229721069, 60670.43495178223, 32777.212142944336, 58238.69037628174, 32093.257904052734, 32780.35521507263, 58251.18565559387, 32046.19860649109, 61967.95892715454, 58250.884771347046, 32085.586071014404, 32786.83400154114, 30643.592357635498, 60739.476442337036, 61959.078788757324, 30663.874626159668, 32080.737113952637, 61967.57626533508, 58240.46564102173, 60657.73034095764, 61967.26298332214, 58249.6919631958, 32084.558963775635, 32776.043176651, 30650.020837783813, 60660.438776016235, 61871.11401557922, 58246.20056152344, 32036.925554275513, 32770.793437957764, 30635.538578033447, 32057.621717453003, 32782.86814689636, 30632.887363433838, 32054.53896522522, 32761.81721687317, 30629.94408607483, 32057.08146095276, 32763.974905014038, 30640.074491500854, 60720.152616500854, 32772.19200134277, 30660.743951797485, 32056.10942840576, 32732.68413543701, 30641.64090156555, 32075.249910354614, 32730.849027633667, 30662.74118423462, 32046.632528305054, 32770.54190635681, 30663.905143737793, 32074.522495269775, 32764.06240463257, 30630.99718093872, 32074.50580596924, 32773.84042739868, 30660.181760787964, 32075.23536682129, 32766.633987426758, 30635.73384284973, 32034.94167327881, 32773.75245094299, 30662.14656829834, 60713.69123458862, 61918.516397476196, 30620.567083358765, 60713.884592056274, 61958.63676071167, 30625.214099884033, 32063.095331192017, 32755.8810710907, 30662.456274032593, 60727.336168289185, 32745.725393295288, 30647.768020629883, 60731.600284576416, 61945.58143615723, 58199.519872665405, 32032.732009887695, 61938.769578933716, 58204.527378082275, 60629.39739227295, 61936.49697303772, 30657.94277191162, 60720.93963623047, 32762.346744537354, 30621.779680252075, 32053.158283233643, 32763.54217529297, 58228.95288467407, 60633.66174697876, 61920.268535614014, 58218.178033828735, 60708.560943603516, 61912.41645812988, 58203.50933074951, 32036.78607940674, 61938.45319747925, 30644.287109375, 60718.29533576965, 61852.10680961609, 58206.15530014038, 32053.98678779602, 32747.35951423645, 30648.74267578125, 32012.68720626831, 32758.289098739624, 30617.782831192017, 60709.89179611206, 32741.068601608276, 30647.623777389526, 32033.133268356323, 32757.010459899902, 30641.709804534912, 32048.5258102417, 32756.960153579712, 58191.16282463074, 32009.696006774902, 32756.234407424927, 58193.69029998779, 60701.159715652466, 32749.985694885254, 30642.45629310608, 60699.40662384033, 32742.825508117676, 30618.157625198364, 60624.558210372925, 61902.35090255737, 58214.35475349426, 60610.745906829834, 61936.80500984192, 58189.382791519165, 60705.77955245972, 61936.27905845642, 58209.853172302246, 60703.89270782471, 61932.51633644104, 58215.55781364441, 32021.583795547485, 61932.09481239319, 58194.793701171875, 32042.40584373474, 32735.80026626587, 30597.518920898438, 60696.36821746826, 61908.20097923279, 58202.12507247925, 60607.65290260315, 61929.45623397827, 30631.781101226807, 60693.03250312805, 32739.09282684326, 58184.112310409546]","[(1717888581.6781018, 0), (1717888582.718305, 0), (1717888583.7587225, 0), (1717888584.8071518, 0), (1717888585.8496983, 0), (1717888586.8940835, 0), (1717888587.934223, 0), (1717888588.976508, 0), (1717888590.019909, 0), (1717888591.060173, 0), (1717888592.1019268, 0), (1717888593.1456256, 0), (1717888594.1872118, 0), (1717888595.2275276, 0), (1717888596.2675438, 0), (1717888597.3123376, 0), (1717888598.3520665, 100), (1717888599.3928144, 99), (1717888600.4324386, 100), (1717888601.4725673, 100), (1717888602.5139785, 100), (1717888603.5547001, 98), (1717888604.5958815, 98), (1717888605.636418, 100), (1717888606.6767273, 100), (1717888607.7171216, 99), (1717888608.7600312, 99), (1717888609.8083084, 100), (1717888610.8484135, 100), (1717888611.891197, 100), (1717888612.9346166, 100), (1717888613.976856, 100), (1717888615.0185099, 100), (1717888616.0631118, 100), (1717888617.1066263, 100), (1717888618.1491501, 100), (1717888619.1904204, 100), (1717888620.2321782, 100), (1717888621.2748694, 99), (1717888622.321358, 100), (1717888623.3639977, 100), (1717888624.4084165, 100), (1717888625.4550042, 100), (1717888626.5022116, 100), (1717888627.5454054, 98), (1717888628.5894153, 94), (1717888629.6336923, 97), (1717888630.6781735, 96), (1717888631.7216787, 100), (1717888632.765789, 100), (1717888633.809589, 100), (1717888634.851962, 98), (1717888635.894742, 100), (1717888636.93355, 100), (1717888637.9730701, 100), (1717888639.012759, 100), (1717888640.0533862, 99), (1717888641.091966, 100), (1717888642.1317718, 100), (1717888643.171451, 100), (1717888644.2094166, 100), (1717888645.250327, 100), (1717888646.2907524, 100), (1717888647.3297763, 100), (1717888648.3699286, 100), (1717888649.410601, 100), (1717888650.4511197, 100), (1717888651.49056, 100), (1717888652.5296068, 100), (1717888653.5693176, 100), (1717888654.609078, 100), (1717888655.649481, 95), (1717888656.6895409, 96), (1717888657.7271693, 95), (1717888658.7652295, 71)]"
4,20,4,20,4,20,74940.891,14,2.247,776463.222,"[67718.28627586365, 34738.91305923462, 31258.132457733154, 32527.907848358154, 73786.2823009491, 31274.632215499878, 32519.367456436157, 34713.90652656555, 63114.79449272156, 32593.140363693237, 73777.19759941101, 31263.051986694336, 32510.772705078125, 34720.07656097412, 63073.82249832153, 67705.6393623352, 73795.84455490112, 63108.17265510559, 67713.99903297424, 73781.3515663147, 31286.26275062561, 32533.68067741394, 34718.13988685608, 31280.433416366577, 67710.73985099792, 73760.04457473755, 63062.47854232788, 67729.49767112732, 34708.28700065613, 31264.172792434692, 67689.08905982971, 73772.58253097534, 63092.77534484863, 32561.164617538452, 73763.37265968323, 31274.91283416748, 67716.56847000122, 34712.21852302551, 63094.66767311096, 32492.515087127686, 73754.35495376587, 63057.64675140381, 32507.413387298584, 78381.97684288025, 31259.0172290802, 32558.61186981201, 34668.25842857361, 31248.02327156067, 72619.35114860535, 73795.35937309265, 63080.25407791138, 67689.20731544495, 73760.67852973938, 31250.81205368042, 32507.298946380615, 78388.76080513, 67880.58829307556, 67717.66066551208, 73756.50262832642, 31253.441333770752, 32493.327856063843, 34654.90102767944, 31254.25100326538, 32502.182722091675, 73781.99791908264, 31240.56625366211, 32487.430095672607, 34690.4513835907, 31257.33208656311, 67715.1072025299, 73730.21411895752, 63075.668811798096, 67679.3417930603, 34694.28873062134, 63035.74633598328, 67710.3533744812, 73780.94458580017, 31240.679264068604, 32501.7511844635, 34649.155139923096, 63040.13466835022, 67671.37789726257, 34680.447578430176, 31235.157012939453, 32489.65549468994, 34688.7629032135, 63030.70783615112, 32494.290113449097, 73777.10676193237, 31217.85259246826, 67668.60175132751, 73743.99065971375, 63037.77885437012, 32555.98759651184, 73775.66170692444, 63073.26030731201, 32491.729974746704, 34645.588874816895, 31255.059242248535, 67674.72982406616, 73774.33800697327, 63038.67149353027, 32533.413648605347, 34683.459997177124, 63061.76805496216, 32468.6918258667, 73767.14634895325, 31209.26523208618, 67689.80884552002, 73765.08021354675, 31206.55918121338, 67693.15958023071, 34683.64477157593, 63061.28454208374, 72594.99478340149, 73770.15590667725, 31202.298879623413, 72595.34668922424, 34667.17886924744, 63061.17796897888, 67692.55495071411, 73718.93668174744, 63058.94875526428, 67686.59615516663, 34671.44870758057, 31210.44158935547, 67666.4183139801, 34662.2200012207, 31236.091136932373, 67655.70259094238, 34629.11891937256, 31199.36990737915, 32460.653066635132, 73757.1280002594, 63046.74315452576, 67647.19820022583, 34665.446758270264, 31217.689514160156, 67654.39772605896, 34663.77520561218, 31223.331212997437, 32515.29359817505, 34661.1053943634, 31217.43941307068, 32450.088500976562, 34666.481256484985, 63013.489961624146, 67682.3263168335, 73749.19843673706, 63007.782220840454, 67652.75621414185, 34655.37166595459, 63028.75995635986, 72574.55539703369, 78326.98130607605, 63007.71260261536, 32520.56121826172, 34712.679624557495, 31219.40565109253, 67647.96447753906, 34614.50791358948, 63046.13637924194, 67679.07190322876, 34650.449991226196, 63032.90557861328, 32446.043968200684, 73708.79673957825, 63039.50524330139, 67675.72736740112, 73739.38155174255, 63035.05325317383, 32525.273084640503, 73742.3038482666, 63000.343561172485, 67643.64314079285, 73707.63278007507, 31200.50883293152, 32451.68399810791, 34657.72366523743, 62995.82505226135, 67668.05171966553, 34632.00402259827, 63029.49070930481, 67665.02237319946, 73717.4277305603, 63011.36064529419, 32444.47946548462, 78336.62462234497, 31210.248708724976, 32445.03951072693, 73737.07914352417, 31176.011323928833, 32499.33695793152, 34607.28454589844, 31189.11051750183, 32449.156999588013, 34698.65274429321, 31200.543642044067, 67665.91000556946, 34614.662170410156, 62988.24143409729, 67627.11572647095, 73703.6030292511, 67824.35297966003, 32514.634132385254, 73688.45438957214, 67821.68459892273, 32455.321311950684, 73697.48854637146, 67834.90014076233]","[(1717888659.806563, 0), (1717888660.846049, 0), (1717888661.8853493, 0), (1717888662.923929, 0), (1717888663.9638145, 0), (1717888665.0029886, 0), (1717888666.042636, 0), (1717888667.0845182, 0), (1717888668.1260319, 0), (1717888669.1652179, 0), (1717888670.2038963, 0), (1717888671.2432432, 0), (1717888672.2823904, 0), (1717888673.3213909, 0), (1717888674.36045, 0), (1717888675.399662, 0), (1717888676.442048, 96), (1717888677.4813864, 100), (1717888678.5201008, 99), (1717888679.5611658, 99), (1717888680.6012478, 99), (1717888681.6415553, 98), (1717888682.6822054, 98), (1717888683.7221794, 98), (1717888684.7613673, 100), (1717888685.8016403, 100), (1717888686.840571, 100), (1717888687.8805625, 100), (1717888688.9199514, 100), (1717888689.95934, 100), (1717888690.9961314, 100), (1717888692.0390513, 100), (1717888693.0801666, 96), (1717888694.1207507, 96), (1717888695.1608374, 100), (1717888696.2009525, 100), (1717888697.2402766, 100), (1717888698.2798195, 100), (1717888699.3200948, 100), (1717888700.360465, 100), (1717888701.4019213, 100), (1717888702.4443996, 100), (1717888703.4875672, 100), (1717888704.5300913, 100), (1717888705.5750442, 98), (1717888706.6168182, 99), (1717888707.6567729, 88), (1717888708.7252712, 95), (1717888709.7680013, 99), (1717888710.811381, 97), (1717888711.8538206, 98), (1717888712.8956752, 100), (1717888713.9367433, 99), (1717888714.9775524, 99), (1717888716.0184643, 99), (1717888717.060126, 99), (1717888718.1035385, 99), (1717888719.1492636, 99), (1717888720.192994, 100), (1717888721.234536, 99), (1717888722.275688, 98), (1717888723.3189306, 99), (1717888724.362998, 100), (1717888725.4073129, 99), (1717888726.4502425, 99), (1717888727.4923146, 99), (1717888728.5348198, 100), (1717888729.5788097, 99), (1717888730.6219802, 100), (1717888731.6685941, 99), (1717888732.7117298, 98), (1717888733.754304, 99), (1717888734.7969103, 100), (1717888735.8407183, 100), (1717888736.8876154, 99), (1717888737.930558, 99), (1717888738.9726264, 84), (1717888740.0189533, 100), (1717888741.0657115, 99), (1717888742.1096282, 99), (1717888743.152742, 99), (1717888744.1969984, 84), (1717888745.241087, 94), (1717888746.2846975, 91), (1717888747.3210917, 91), (1717888748.3582375, 77), (1717888749.3975735, 4), (1717888750.4356313, 86), (1717888751.4743197, 74), (1717888752.514967, 65), (1717888753.5553916, 75)]"
