memory1,compute1,memory2,compute2,memory3,compute3,memory4,compute4,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
3,30,3,30,3,30,3,30,87276.346,10,3.557,310095.116,"[21789.893865585327, 21804.033994674683, 23055.525064468384, 17952.058792114258, 18102.80418395996, 21800.418615341187, 23066.704750061035, 17968.990564346313, 18096.762657165527, 21803.123235702515, 23062.05987930298, 17934.322834014893, 18093.170404434204, 21767.431020736694, 23050.144910812378, 17926.350593566895, 18082.845211029053, 21795.63570022583, 23050.816535949707, 21063.13395500183, 18086.8878364563, 21780.912160873413, 23041.053771972656, 17920.705556869507, 18052.122831344604, 21778.918027877808, 23043.58434677124, 17928.7269115448, 18077.386379241943, 21781.33201599121, 27118.310928344727, 17954.832315444946, 18078.169107437134, 21751.08051300049, 23036.901712417603, 17915.921926498413, 18068.424940109253, 21784.50059890747, 23028.659343719482, 17951.65181159973, 18070.117950439453, 21740.152835845947, 23038.087368011475, 21139.9564743042, 21743.834018707275, 21765.766620635986, 23029.63376045227, 17915.714263916016, 18048.057794570923, 26951.197385787964, 23025.219440460205, 17940.48762321472, 18067.907571792603, 21771.533489227295, 23028.543710708618, 17932.00659751892, 21759.71746444702, 26950.67262649536, 27106.914281845093, 17915.260076522827, 18067.24762916565, 21727.792501449585, 23016.554355621338, 17940.47498703003, 21746.015071868896, 26938.82989883423, 23020.598888397217, 21041.715145111084, 18061.468362808228, 21727.935791015625, 23009.544849395752, 17909.19280052185, 18061.78903579712, 21765.371561050415, 23029.01554107666, 17934.834718704224, 18067.607641220093, 21754.391193389893, 27092.164039611816, 17927.342891693115, 18048.58374595642, 21759.838342666626, 22997.378826141357, 17935.611963272095, 18066.219091415405, 21750.401973724365, 23020.4815864563, 17927.69169807434, 18057.6593875885, 26934.561252593994, 23015.49768447876, 17894.330263137817, 18047.752857208252, 21757.7006816864, 23019.181966781616, 17897.94397354126, 18056.776762008667, 21715.893507003784, 23010.138034820557, 17919.833421707153, 18047.30772972107, 21748.67081642151, 23005.454540252686, 17915.726900100708, 18048.43258857727, 21744.38238143921, 27086.718559265137, 17891.819715499878, 18055.87911605835, 21710.38007736206, 23013.21005821228, 17924.880743026733, 18052.133321762085, 21753.63779067993, 23008.161783218384, 21023.65207672119, 18026.82614326477, 26935.283184051514, 22967.493295669556, 17918.590784072876, 18048.804998397827, 21734.79413986206, 23010.546922683716, 17879.348516464233, 18048.933744430542, 21709.00321006775, 22994.85969543457, 17888.0136013031, 18034.261226654053, 21745.60236930847, 23003.4441947937, 17911.8709564209, 18032.50002861023, 21736.676454544067, 22989.33458328247, 17889.166593551636, 21715.142965316772, 21738.08455467224, 22997.068881988525, 17889.37544822693, 18010.233879089355, 21743.744134902954, 22989.993810653687, 17911.858081817627, 18031.88443183899, 21734.49206352234, 22976.719617843628, 17884.38367843628, 17999.096632003784, 21732.82289505005]","[]"
3,30,3,30,3,30,3,30,87276.346,11,3.531,329848.81,"[17369.047164916992, 30609.009981155396, 24273.659229278564, 17577.855587005615, 17372.45750427246, 30612.544059753418, 31704.63752746582, 17575.011014938354, 17362.86234855652, 23766.480684280396, 24272.008180618286, 17545.108556747437, 23481.839656829834, 23766.268253326416, 24369.45676803589, 17565.218687057495, 23482.57327079773, 23742.194414138794, 24357.928037643433, 17564.504861831665, 17352.165937423706, 23753.95655632019, 31675.124168395996, 17544.29054260254, 17360.44144630432, 23742.733001708984, 24332.58891105652, 17556.60128593445, 17351.77230834961, 30591.18103981018, 24261.390686035156, 17538.62690925598, 17315.96064567566, 23776.71766281128, 24254.263639450073, 17530.89213371277, 23469.866514205933, 23738.173961639404, 24331.571102142334, 17537.542819976807, 17351.72152519226, 23752.078533172607, 24247.12872505188, 17513.749599456787, 23468.767404556274, 23770.638704299927, 24325.92487335205, 23149.93715286255, 17309.672117233276, 23729.87174987793, 31674.535274505615, 17507.19952583313, 17341.872930526733, 23739.206790924072, 24251.927137374878, 17513.352632522583, 17346.513271331787, 23763.296604156494, 24322.2713470459, 17541.44239425659, 17340.267658233643, 23723.283529281616, 24325.28328895569, 17509.241819381714, 17332.29160308838, 23739.7723197937, 31673.13551902771, 17503.823280334473, 17305.34315109253, 23715.92688560486, 24334.168910980225, 17525.801181793213, 17305.980920791626, 23722.057580947876, 24234.161615371704, 23144.683122634888, 17332.711458206177, 23729.12883758545, 24336.089849472046, 23134.653329849243, 17334.655046463013, 23730.135679244995, 24329.094409942627, 17497.433185577393, 17323.688507080078, 30563.244819641113, 24312.63494491577, 17527.999877929688, 17332.58843421936, 30558.475732803345, 24234.16018486023, 17523.399591445923, 17321.21229171753, 23705.027103424072, 24229.53176498413, 23131.547212600708, 17326.380491256714, 23714.694261550903, 31657.71794319153, 17524.532079696655, 17319.244384765625, 23727.341890335083, 24232.365131378174, 17497.28512763977, 17286.769151687622, 30553.41672897339, 24213.093757629395, 23131.917476654053, 17324.388027191162, 23702.651739120483, 24316.734552383423, 23127.098083496094, 17312.7863407135, 23699.414014816284, 24311.306953430176, 17503.438472747803, 17312.124490737915, 23726.807594299316, 31644.944667816162, 17513.70596885681, 23432.23810195923, 23737.849235534668, 24224.53260421753, 17515.38062095642, 23421.411275863647, 23717.89860725403, 31644.930362701416, 23118.31545829773, 17291.088104248047, 23704.79941368103, 24294.899463653564, 17479.650497436523, 17281.898021697998, 23735.94093322754, 24312.692880630493, 17492.112159729004, 17310.14919281006, 23698.8685131073, 24310.63985824585, 17513.72265815735, 23428.60221862793, 23698.882579803467, 24293.553352355957, 17487.117528915405, 17272.337913513184, 30536.78274154663, 31637.314558029175, 17472.54490852356, 17292.216062545776, 23729.97546195984, 24205.09958267212, 23115.131855010986, 17301.822662353516, 23724.445343017578, 24281.821727752686, 17502.09641456604, 23423.4836101532, 23689.131021499634, 24284.30485725403, 17485.450506210327, 17303.318977355957, 30536.439180374146, 24203.953981399536, 17462.563037872314, 23419.070720672607]","[]"
3,30,3,30,3,30,3,30,87276.346,12,3.892,323054.491,"[24693.735599517822, 29106.125593185425, 31219.683408737183, 17968.97554397583, 24688.16113471985, 20350.565433502197, 31214.675188064575, 25287.657022476196, 24694.037437438965, 20348.62470626831, 21864.149808883667, 25282.140254974365, 17353.236198425293, 20346.831798553467, 31211.53163909912, 25288.246154785156, 24684.903621673584, 20336.413621902466, 21888.388872146606, 17943.235158920288, 24681.559801101685, 29078.262090682983, 21868.36838722229, 17966.683387756348, 17355.497360229492, 20332.896947860718, 21858.702421188354, 18021.336317062378, 17330.738306045532, 20359.554767608643, 21871.285915374756, 17962.82958984375, 24678.72667312622, 20364.887714385986, 31196.748733520508, 17931.188344955444, 17338.136434555054, 29083.725929260254, 21833.26745033264, 17952.696084976196, 17325.543880462646, 29074.88441467285, 21855.534315109253, 25273.35023880005, 17354.727745056152, 20341.705083847046, 21846.739292144775, 25271.01731300354, 17334.190845489502, 20323.948860168457, 21831.767559051514, 18019.16742324829, 17335.55817604065, 29071.263551712036, 21915.95411300659, 17938.562631607056, 17318.681001663208, 20332.654237747192, 31168.821334838867, 25249.13263320923, 17326.371908187866, 20355.955839157104, 21828.50170135498, 17942.527294158936, 17325.199604034424, 20315.32382965088, 21862.57553100586, 17939.927101135254, 17325.84023475647, 20320.473670959473, 21830.048322677612, 18002.53677368164, 17320.916891098022, 20325.746774673462, 21836.471557617188, 17930.54747581482, 17323.909997940063, 20319.085836410522, 21823.390007019043, 17934.043407440186, 17328.047513961792, 20324.615001678467, 21829.387664794922, 17923.245429992676, 17340.58928489685, 20317.93165206909, 31178.66563796997, 17927.4480342865, 17304.77547645569, 20315.654039382935, 21823.904752731323, 17903.760194778442, 17332.24654197693, 20346.02379798889, 21852.643728256226, 17998.36564064026, 17334.31601524353, 29057.049036026, 31164.934635162354, 17930.39107322693, 17331.804513931274, 29047.99771308899, 21805.954933166504, 25236.4981174469, 24645.983934402466, 20343.137979507446, 21847.309112548828, 17910.11619567871, 24636.50417327881, 20336.43126487732, 31157.89556503296, 17993.947505950928, 17320.825338363647, 20338.200092315674, 31169.995069503784, 25242.393732070923, 17323.648691177368, 20306.063652038574, 31146.56376838684, 17906.50200843811, 24637.5253200531, 20324.392318725586, 21815.032720565796, 17918.168783187866, 24632.386684417725, 29045.9885597229, 21819.39935684204, 25236.560583114624, 17284.364938735962, 20328.248977661133, 21800.0590801239, 17912.36972808838, 17318.464040756226, 20293.469429016113, 21803.6048412323, 17983.661651611328, 24635.369777679443, 20320.23048400879, 21816.678524017334, 17902.893781661987, 17314.231157302856, 20303.672313690186, 21818.16053390503, 25221.781969070435, 17293.126583099365, 20292.576551437378, 21789.599657058716, 17913.057327270508, 24634.429216384888, 20327.15392112732, 21830.809354782104, 17914.0362739563, 17308.499336242676, 20316.0617351532, 21833.099603652954, 17913.95592689514, 17292.46473312378, 29020.152807235718, 21788.288831710815, 17914.395093917847, 17289.063215255737, 29038.551330566406, 21831.3307762146, 17889.40930366516, 17308.337926864624, 20290.942907333374, 21793.882369995117, 17901.34286880493, 17276.823043823242, 29027.93002128601, 21810.683727264404, 25215.522527694702, 17306.20288848877, 29023.874521255493, 31144.86861228943, 25212.517738342285, 17273.469924926758, 20314.751386642456, 31139.528512954712, 17903.663396835327]","[]"
3,40,3,40,3,40,3,40,98893.171,1,0.804,48910.779,"[3636.9307041168213, 3333.324432373047, 3530.836343765259, 2329.3330669403076, 3630.509614944458, 3329.087734222412, 3529.2134284973145, 2325.340747833252, 3625.0226497650146, 3326.3843059539795, 3523.4129428863525, 2323.148250579834, 3622.2188472747803, 3323.3587741851807, 3522.6571559906006]","[]"
3,40,3,40,3,40,3,40,98893.171,2,1.472,71653.625,"[4647.789716720581, 5353.293895721436, 4748.585939407349, 4338.6054039001465, 4641.676664352417, 5347.928285598755, 4735.992431640625, 4344.511985778809, 4638.504266738892, 5346.145153045654, 4742.235898971558, 4331.853866577148, 4637.3610496521, 5338.23561668396, 4729.901313781738, 4335.795879364014, 4640.779972076416, 5334.685325622559, 4735.872745513916, 4333.866596221924, 4631.202459335327, 5330.862998962402, 4731.148242950439, 4334.396839141846, 4633.650541305542, 5336.424350738525, 4722.886323928833, 4325.34122467041, 4628.426551818848, 5329.289197921753]","[]"
3,40,3,40,3,40,3,40,98893.171,3,1.948,107712.22,"[6371.624946594238, 8074.072599411011, 7459.908723831177, 6967.018604278564, 6367.341041564941, 8057.983875274658, 7450.421571731567, 6964.944124221802, 6349.088430404663, 8060.775279998779, 7450.4945278167725, 6962.373733520508, 6348.04630279541, 8053.421497344971, 7443.19224357605, 6952.2106647491455, 6339.91265296936, 8061.179637908936, 7451.524972915649, 6958.091020584106, 6350.959062576294, 8054.589509963989, 7439.213752746582, 6946.279287338257, 6338.376760482788, 8054.270505905151, 7443.927764892578, 6951.961994171143, 6337.6624584198, 8048.5029220581055, 7435.589075088501, 6948.061466217041, 6344.687223434448, 8052.004337310791, 7440.699577331543, 6941.542148590088, 6339.720249176025, 8048.95544052124, 7436.055421829224, 6942.199230194092, 6341.717481613159, 8047.327041625977, 7438.989162445068, 6938.653945922852, 6331.087827682495]","[]"
3,40,3,40,3,40,3,40,98893.171,4,2.361,138136.858,"[7378.265857696533, 10375.491857528687, 9477.96630859375, 9676.303625106812, 7376.754283905029, 10377.679347991943, 9481.35757446289, 9681.5664768219, 7357.372045516968, 10379.112482070923, 9458.308219909668, 9662.679433822632, 7372.554540634155, 10362.555980682373, 9473.576068878174, 9673.025131225586, 7352.1552085876465, 10366.471529006958, 9454.644680023193, 9658.71286392212, 7366.365432739258, 10361.53244972229, 9460.981130599976, 9671.862363815308, 7352.135419845581, 10358.361959457397, 9454.40649986267, 9658.79201889038, 7350.578546524048, 10353.391647338867, 9465.429544448853, 9665.647983551025, 7348.714828491211, 10365.62442779541, 9455.501079559326, 9661.305665969849, 7343.987226486206, 10349.605560302734, 9446.126699447632, 9664.596557617188, 7344.625473022461, 10354.597330093384, 9447.574853897095, 9648.49877357483, 7351.032257080078, 10354.626417160034, 9451.5380859375, 9656.570434570312, 7350.513219833374, 10341.388463973999, 9447.305917739868, 9658.129930496216, 7341.203212738037, 10348.616361618042, 9449.556350708008, 9657.808303833008, 7337.055444717407, 10353.36947441101, 9446.230173110962, 9655.690908432007]","[]"
3,40,3,40,3,40,3,40,98893.171,5,2.725,170679.554,"[9481.781005859375, 11794.208526611328, 11897.842645645142, 12488.988399505615, 9498.475790023804, 11793.335437774658, 11876.930952072144, 12474.177360534668, 9489.468812942505, 11780.608654022217, 11876.48320198059, 12487.185955047607, 9487.311363220215, 11773.649454116821, 11866.36209487915, 12465.530633926392, 9489.298343658447, 11766.43180847168, 11880.275249481201, 12469.409227371216, 9482.2096824646, 11766.427755355835, 11862.133741378784, 12470.31831741333, 9485.675811767578, 11780.111312866211, 11863.646030426025, 12472.209692001343, 9473.323106765747, 11764.614582061768, 11873.478651046753, 12468.759775161743, 9476.645231246948, 11758.346557617188, 11856.200695037842, 12469.794511795044, 9469.051599502563, 11759.696245193481, 11866.444826126099, 12458.158493041992, 9469.798564910889, 11762.420177459717, 11859.052896499634, 12467.490434646606, 9470.263242721558, 11758.035659790039, 11867.380857467651, 12458.25219154358, 9461.545944213867, 11770.17879486084, 11857.594966888428, 12454.73027229309, 9472.146272659302, 11758.300304412842, 11857.946872711182, 12465.32917022705, 9463.762521743774, 11746.969223022461, 11859.07506942749, 12459.091186523438, 9453.064918518066, 11756.505012512207, 11847.226858139038, 12449.624300003052, 9465.99793434143, 11746.77848815918, 11852.88953781128, 12463.993787765503, 9463.75060081482, 11757.41958618164, 11847.371578216553, 12450.50835609436, 9455.857992172241, 11767.582654953003, 11864.832878112793]","[]"
3,40,3,40,3,40,3,40,98893.171,6,3.025,204643.31,"[11415.509700775146, 14701.492071151733, 14012.631177902222, 14608.729362487793, 11397.886276245117, 14718.318939208984, 14018.732070922852, 14602.96654701233, 11385.470151901245, 14706.88772201538, 13988.992929458618, 14602.729082107544, 11402.154445648193, 14701.984167098999, 13995.490312576294, 14602.852582931519, 11372.693538665771, 14696.752548217773, 14006.808996200562, 14606.187343597412, 11384.54008102417, 14679.282188415527, 13975.082874298096, 14579.116344451904, 11389.721393585205, 14681.922197341919, 14005.346059799194, 14585.920572280884, 11383.223295211792, 14692.201375961304, 13994.468212127686, 14595.018863677979, 11368.04175376892, 14699.305057525635, 13992.77114868164, 14573.167085647583, 11361.244201660156, 14692.159652709961, 13996.561050415039, 14588.964939117432, 11374.721765518188, 14671.380281448364, 13965.10910987854, 14569.857597351074, 11385.051012039185, 14687.018632888794, 13988.6953830719, 14579.211235046387, 11373.497724533081, 14689.10026550293, 13993.322610855103, 14591.37487411499, 11372.432708740234, 14681.745767593384, 13986.791849136353, 14566.74337387085, 11374.433040618896, 14683.727264404297, 13965.327739715576, 14582.934379577637, 11366.189241409302, 14662.818670272827, 13956.346273422241, 14569.16069984436, 11375.782489776611, 14685.510873794556, 13979.212999343872, 14577.251195907593, 11348.540782928467, 14686.836242675781, 13965.397834777832, 14567.09599494934, 11349.177598953247, 14674.866437911987, 13977.036714553833, 14570.919752120972, 11375.424861907959, 14655.035734176636, 13959.156513214111, 14558.831214904785, 11363.235473632812, 14667.503833770752, 13978.057146072388, 14567.269563674927, 11371.092796325684, 14660.521984100342, 13959.04517173767, 14567.326545715332, 11345.998048782349, 14673.409938812256]","[]"
3,40,3,40,3,40,3,40,98893.171,7,2.652,267099.109,"[12938.204526901245, 17241.97220802307, 24562.843799591064, 16849.400758743286, 12940.235614776611, 17233.537912368774, 24561.043977737427, 16848.082304000854, 12932.29603767395, 17232.880353927612, 24538.813591003418, 16844.175100326538, 12937.748908996582, 17245.70393562317, 24544.087648391724, 16840.681076049805, 12930.84692955017, 17234.41982269287, 24537.754774093628, 16824.143409729004, 12906.572103500366, 17214.81990814209, 24549.980640411377, 16911.24391555786, 12921.725511550903, 17235.933780670166, 24543.504238128662, 16819.68855857849, 12900.957345962524, 17225.54063796997, 24544.620990753174, 16812.779426574707, 12920.652151107788, 17213.47165107727, 24524.41906929016, 16827.518939971924, 12909.025430679321, 17205.852270126343, 24523.66304397583, 16832.178354263306, 12894.947052001953, 17208.25505256653, 24510.61487197876, 16872.071504592896, 12883.66985321045, 17193.931102752686, 24502.918243408203, 16773.50950241089, 12866.100311279297, 17190.035581588745, 24515.94638824463, 16799.957513809204, 12880.358934402466, 17198.351860046387, 24489.47048187256, 16788.494110107422, 12888.116121292114, 17168.39909553528, 24495.948553085327, 16768.694162368774, 12871.706008911133, 17181.422472000122, 24515.135288238525, 16795.71223258972, 12859.220027923584, 17173.367738723755, 24499.91774559021, 16863.131046295166, 12882.367372512817, 17173.73251914978, 24493.874073028564, 16785.114526748657, 12866.032361984253, 17189.866065979004, 24506.544828414917, 16765.53702354431, 12864.373922348022, 17163.60378265381, 24494.065523147583, 16774.457693099976, 12862.280130386353, 17165.818691253662, 24492.356061935425, 16759.69386100769, 12869.539737701416, 17170.36271095276, 24500.98967552185, 16781.763315200806, 12878.644704818726, 17161.475896835327, 24504.48727607727, 16762.835025787354, 12865.439176559448, 17179.617881774902, 24480.085372924805, 16785.984992980957, 12851.492881774902, 17175.08864402771, 24508.005380630493, 16777.48966217041, 12869.340181350708, 17178.149223327637, 24498.28839302063, 16773.65732192993, 12868.881702423096]","[]"
3,40,3,40,3,40,3,40,98893.171,8,2.804,303832.925,"[14751.83916091919, 19642.19570159912, 27770.354986190796, 19047.401666641235, 14707.834243774414, 19638.726234436035, 27761.67893409729, 19011.202335357666, 14731.270551681519, 19626.19972229004, 27759.309768676758, 19041.887521743774, 14725.301265716553, 19625.213861465454, 27755.351305007935, 19020.989894866943, 14737.442016601562, 19635.317087173462, 27759.77873802185, 18930.64260482788, 14737.975120544434, 19598.886013031006, 27754.268169403076, 19035.03441810608, 14724.639892578125, 19619.94433403015, 27749.207258224487, 19026.538610458374, 14689.489126205444, 19526.288509368896, 27720.736503601074, 19025.506019592285, 14724.354982376099, 19622.14732170105, 27753.389358520508, 19030.56526184082, 14725.416898727417, 19593.711614608765, 27746.978282928467, 19022.786140441895, 14696.420907974243, 19587.62550354004, 27742.192268371582, 18982.07187652588, 14698.24767112732, 19623.85845184326, 27740.93246459961, 19012.58683204651, 14693.824052810669, 19607.675075531006, 27732.866764068604, 18989.13550376892, 14677.995204925537, 19516.34383201599, 27704.65040206909, 19023.21743965149, 14679.206132888794, 19604.02774810791, 27707.84831047058, 19011.943101882935, 14690.936088562012, 19582.17763900757, 27740.189790725708, 18981.14037513733, 14712.52703666687, 19604.23231124878, 27736.357927322388, 19014.383554458618, 14689.956188201904, 19595.953941345215, 27715.813159942627, 18980.05747795105, 14713.610649108887, 19607.812881469727, 27712.302207946777, 18990.387439727783, 14672.86467552185, 19584.951162338257, 27733.125925064087, 19014.26649093628, 14710.021495819092, 19575.57439804077, 27696.604013442993, 19002.79450416565, 14681.342840194702, 19577.49342918396, 27694.07629966736, 18975.445985794067, 14670.920610427856, 19590.69299697876, 27705.99317550659, 18999.5219707489, 14661.852598190308, 19586.20572090149, 27693.950414657593, 18974.226713180542, 14698.015451431274, 19572.07441329956, 27700.69932937622, 18999.595880508423, 14699.927806854248, 19577.104091644287, 27690.01841545105, 18999.16672706604, 14694.64635848999, 19581.31718635559, 27720.256805419922, 18892.171621322632, 14656.903505325317, 19590.856313705444, 27724.18236732483, 18983.93416404724, 14687.660455703735, 19593.050479888916, 27720.94964981079, 18889.36424255371, 14698.060274124146, 19565.905570983887, 27720.228672027588, 18997.076511383057]","[]"
3,40,3,40,3,40,3,40,98893.171,9,3.333,308680.584,"[16415.300607681274, 23979.98356819153, 20648.431301116943, 21361.937761306763, 16420.542001724243, 23978.862524032593, 20651.28993988037, 21336.262941360474, 16331.029653549194, 25475.13222694397, 22254.712343215942, 21365.416288375854, 16414.86668586731, 23970.882892608643, 20646.76547050476, 21354.021310806274, 16408.129930496216, 23942.809343338013, 20615.92125892639, 21356.539487838745, 16406.362295150757, 24017.430782318115, 20619.98677253723, 21316.370010375977, 16311.099290847778, 24029.391050338745, 20611.311197280884, 21349.305152893066, 16323.411703109741, 23956.242561340332, 20620.885133743286, 21346.046209335327, 16307.98053741455, 23961.580276489258, 20529.757499694824, 21342.802047729492, 16404.471158981323, 23957.971811294556, 20609.962701797485, 21348.42085838318, 16308.837175369263, 23945.70231437683, 20604.71773147583, 21342.661142349243, 16320.558309555054, 24017.242193222046, 20628.145694732666, 21315.990686416626, 16316.799640655518, 24017.032861709595, 20521.79265022278, 21297.84846305847, 16311.461448669434, 23935.805797576904, 20525.36940574646, 21308.825492858887, 16390.40756225586, 24018.258810043335, 20605.562925338745, 21318.304538726807, 16392.569303512573, 23951.215744018555, 20599.12109375, 21330.580472946167, 16312.403440475464, 24013.11230659485, 20511.805534362793, 21289.80565071106, 16384.27448272705, 23946.180820465088, 20508.452892303467, 21311.458826065063, 16376.023530960083, 24007.028579711914, 20592.99325942993, 21322.306156158447, 16303.659915924072, 24006.383895874023, 20581.300735473633, 21328.904151916504, 16384.59849357605, 23916.19563102722, 20580.857753753662, 21284.99126434326, 16291.06855392456, 24002.39849090576, 20597.080945968628, 21280.526161193848, 16304.64792251587, 23930.34529685974, 20609.474897384644, 21318.827152252197, 16279.129028320312, 23994.479656219482, 20504.388332366943, 21288.523197174072, 16367.161512374878, 23931.11300468445, 20603.94859313965, 21321.26522064209, 16284.295082092285, 23929.170608520508, 20589.343309402466, 21310.106992721558, 16281.570434570312, 23904.832363128662, 20502.166748046875, 21286.591291427612, 16291.177988052368, 23931.289196014404, 20585.973739624023, 21318.18175315857, 16361.181497573853, 23905.08508682251, 20596.681118011475, 21276.426792144775, 16285.918951034546, 23991.3227558136, 20567.492723464966, 21288.750886917114, 16279.25729751587, 23900.791883468628, 20491.044521331787, 21316.267251968384, 17795.279264450073, 23900.556802749634, 20578.57656478882, 21279.37150001526, 16278.781175613403, 23927.60157585144, 20582.80897140503, 21298.227548599243, 16278.984308242798, 23925.044059753418, 20593.549728393555]","[]"
3,40,3,40,3,40,3,40,98893.171,10,3.02,331785.127,"[16586.434364318848, 21615.253686904907, 16615.684032440186, 29751.237869262695, 16603.819370269775, 21620.972633361816, 16620.09286880493, 34649.351358413696, 16619.861364364624, 21601.86719894409, 16614.203691482544, 34632.394313812256, 16617.751121520996, 21606.314182281494, 16607.0237159729, 29738.67678642273, 16614.98761177063, 21604.310274124146, 16605.27992248535, 29703.867197036743, 16611.77659034729, 21608.04796218872, 25214.28894996643, 29743.030548095703, 16578.77802848816, 21604.91156578064, 16606.433868408203, 29748.440980911255, 16599.89857673645, 21591.4626121521, 16594.675302505493, 29745.272397994995, 16570.765495300293, 26382.046937942505, 25212.772369384766, 29699.6111869812, 16564.950227737427, 21594.502449035645, 16596.059799194336, 29740.80491065979, 20094.218015670776, 26379.17733192444, 16585.522413253784, 29692.46006011963, 16558.51697921753, 21571.417808532715, 25206.17127418518, 29700.93059539795, 16588.449716567993, 21576.07078552246, 25192.206859588623, 29732.73277282715, 16592.026472091675, 21563.339233398438, 16594.46430206299, 34607.99717903137, 16552.658081054688, 26379.454374313354, 25194.149494171143, 29730.615854263306, 16590.242624282837, 21586.94338798523, 16588.608264923096, 29679.688215255737, 16559.609413146973, 21577.86512374878, 16578.177213668823, 29683.872938156128, 16589.56289291382, 21587.603092193604, 16555.11450767517, 29679.158687591553, 16552.85120010376, 21581.55393600464, 16555.543899536133, 29685.62412261963, 16570.01829147339, 21576.112747192383, 16576.56693458557, 29717.872381210327, 16579.734802246094, 21583.55975151062, 16576.0715007782, 29703.75370979309, 16582.342863082886, 21566.641092300415, 25190.41419029236, 29716.795444488525, 20076.311588287354, 21574.66435432434, 16571.752309799194, 29722.00632095337, 20079.540729522705, 21576.343774795532, 16544.376134872437, 29718.09196472168, 16567.79170036316, 21569.188117980957, 16544.49725151062, 29712.197065353394, 16536.885261535645, 21562.362670898438, 16566.341638565063, 29714.44845199585, 16539.256811141968, 26347.697019577026, 25159.54041481018, 29669.33512687683, 16569.37527656555, 21560.327768325806, 16570.619106292725, 29703.247785568237, 16569.093942642212, 21556.20574951172, 25157.41753578186, 29671.42152786255, 20063.136339187622, 21570.449829101562, 16563.998222351074, 34582.19528198242, 16569.5481300354, 21564.790964126587, 16567.8448677063, 29690.397024154663, 16535.932064056396, 21521.80576324463, 16560.323476791382, 29703.50933074951, 16523.871898651123, 21555.4838180542, 16561.62714958191, 29662.962436676025, 16528.609037399292, 21542.09303855896, 25164.653062820435, 29654.22821044922, 16525.376319885254, 21548.36678504944, 16529.41370010376, 29692.594051361084, 16563.583850860596, 21550.85825920105, 25158.721685409546, 29662.93954849243, 16558.38942527771, 21553.391933441162, 25158.439874649048, 29662.689685821533, 20042.873859405518, 26343.434810638428]","[]"
3,40,3,40,3,40,3,40,98893.171,11,3.633,327240.994,"[16660.35008430481, 21888.768672943115, 26963.486433029175, 30303.88069152832, 16638.059616088867, 28589.45369720459, 26983.5844039917, 23588.114023208618, 16676.44166946411, 21864.781379699707, 26975.744009017944, 23581.002712249756, 16673.893213272095, 21870.614528656006, 26967.803716659546, 23576.725006103516, 16657.86099433899, 21859.94267463684, 26964.253664016724, 23583.436250686646, 16664.608478546143, 28592.864513397217, 26947.83663749695, 23584.830284118652, 16619.088649749756, 21866.835832595825, 26870.856046676636, 30273.90456199646, 22259.714126586914, 21879.154682159424, 26974.10249710083, 23566.688537597656, 16618.144273757935, 21822.264432907104, 6786.674022674561, 23566.535711288452, 22257.346391677856, 21836.248874664307, 26975.529670715332, 23571.184158325195, 22267.217874526978, 21873.11100959778, 26962.356328964233, 23568.58777999878, 16649.54972267151, 28575.976848602295, 26968.17898750305, 23564.224243164062, 16606.719732284546, 21861.88530921936, 26953.27091217041, 23528.101921081543, 22260.974168777466, 28579.652309417725, 6779.765605926514, 23559.821605682373, 22257.24744796753, 21814.017295837402, 26863.232135772705, 23566.264867782593, 16602.565050125122, 21838.170528411865, 6784.03902053833, 23535.646438598633, 16644.647359848022, 21841.957330703735, 26949.71776008606, 23557.89351463318, 22243.950366973877, 28570.627689361572, 26960.45470237732, 23518.989324569702, 16619.524478912354, 21846.113204956055, 26945.02019882202, 23562.70170211792, 16605.48496246338, 21815.650463104248, 6781.754016876221, 23559.784173965454, 16642.982244491577, 28570.382833480835, 26855.77702522278, 23550.23145675659, 16604.10475730896, 21856.096744537354, 6773.191928863525, 23549.197673797607, 16633.777379989624, 28562.724590301514, 6769.8729038238525, 30253.453016281128, 16596.648931503296, 21844.990253448486, 6766.382694244385, 23552.402019500732, 16614.608764648438, 28547.909259796143, 26846.26531600952, 23553.391456604004, 16611.510038375854, 21804.017066955566, 26938.349723815918, 30255.966663360596, 16633.626461029053, 21840.291500091553, 26844.724416732788, 23553.62892150879, 16627.874612808228, 21823.32682609558, 6765.704154968262, 23551.580667495728, 16631.19101524353, 21845.573902130127, 26938.148021697998, 23524.502754211426, 16626.90830230713, 21828.10378074646, 26911.136150360107, 23530.96890449524, 22237.043142318726, 21827.804803848267, 26925.42052268982, 30238.63172531128, 16623.96478652954, 21817.740440368652, 6762.37940788269, 23536.73791885376, 16601.96614265442, 21830.313444137573, 26934.59939956665, 23488.25216293335, 16574.467420578003, 21815.48523902893, 6754.748106002808, 30238.01279067993, 16584.13052558899, 21836.733102798462, 6751.305818557739, 23542.36674308777, 16570.91212272644, 21836.70139312744, 26914.0305519104, 30236.716508865356, 16592.91672706604, 21823.58694076538, 26934.79871749878, 23532.71722793579, 16608.904600143433, 21805.89461326599, 26927.06871032715, 23515.72871208191, 16586.81321144104, 21819.454193115234, 26923.493146896362, 30321.23565673828, 22219.07114982605, 21818.681955337524, 26912.43290901184, 23485.40735244751, 22220.667123794556, 21796.66304588318, 26907.935857772827, 23529.66809272766, 16608.343601226807]","[]"
