request_id,taskid,deadline,accuracy,requestsize,registrationts,deployts,executionts,responsets,node,variant,instance,state,error,totaltime,accuracy
3710c9c4-aba4-42a3-8592-cd6fe4c4b085,text-summarization,60000,80,1,2024-06-21T21:59:03+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:06+05:30,2024-06-21T21:59:12+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,9167,85
2a3a33a1-f3bd-4a48-91ab-fb641852be19,text-summarization,60000,80,1,2024-06-21T21:59:02+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:06+05:30,2024-06-21T21:59:12+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,10185,85
a69e9df5-f93f-4faf-867a-c0f662f38144,text-summarization,60000,80,1,2024-06-21T21:59:09+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:11+05:30,2024-06-21T21:59:15+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6071,85
4f40007a-55c4-4170-9e03-cc5309b9c148,text-summarization,60000,80,1,2024-06-21T21:59:07+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:11+05:30,2024-06-21T21:59:15+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,8099,85
ab407db7-20c2-4d99-8029-142dff7fdfbe,text-summarization,60000,80,1,2024-06-21T21:59:06+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:11+05:30,2024-06-21T21:59:15+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,9131,85
78815f75-bfb6-4c08-b71d-2059a41d49d3,text-summarization,60000,80,1,2024-06-21T21:59:11+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:16+05:30,2024-06-21T21:59:18+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7041,85
53acf8a1-be4c-47b0-a9c2-932059bae191,text-summarization,60000,80,1,2024-06-21T21:59:12+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:16+05:30,2024-06-21T21:59:18+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6017,85
375d7abc-7303-478f-8357-4e3d6afa28a6,text-summarization,60000,80,1,2024-06-21T21:59:14+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:16+05:30,2024-06-21T21:59:18+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3993,85
e1cd9de0-e4ae-4b10-8850-e371a29457b1,text-summarization,60000,80,1,2024-06-21T21:59:19+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:21+05:30,2024-06-21T21:59:23+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3922,85
d21c3fc1-ed0d-4f90-bdd4-1e78df60c6eb,text-summarization,60000,80,1,2024-06-21T21:59:16+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:21+05:30,2024-06-21T21:59:23+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6972,85
0f110948-f21b-480a-bca8-5d2155a5ff86,text-summarization,60000,80,1,2024-06-21T21:59:17+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:21+05:30,2024-06-21T21:59:23+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,5948,85
0a4d703b-db93-4bf6-87f0-5f839aafdcbd,text-summarization,60000,80,1,2024-06-21T21:59:21+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:26+05:30,2024-06-21T21:59:28+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6892,85
b7332d29-14f0-4eda-83cc-049ae93aaafe,text-summarization,60000,80,1,2024-06-21T21:59:22+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:26+05:30,2024-06-21T21:59:28+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,5868,85
7d85cadf-6b98-4a0e-a015-c05f49189f66,text-summarization,60000,80,1,2024-06-21T21:59:24+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:26+05:30,2024-06-21T21:59:28+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3843,85
2fbf9561-c80b-4c73-a82b-73fab4270747,text-summarization,60000,80,1,2024-06-21T21:59:29+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:31+05:30,2024-06-21T21:59:33+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3866,85
615aef15-42f6-44fa-8ab9-a37df904cf01,text-summarization,60000,80,1,2024-06-21T21:59:26+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:31+05:30,2024-06-21T21:59:33+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6918,85
8ce13c2b-221f-4d25-818d-ebd3eb0a0859,text-summarization,60000,80,1,2024-06-21T21:59:27+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:31+05:30,2024-06-21T21:59:33+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,5896,85
45c4de39-8f04-48d7-bbcc-2ff28338cfcb,text-summarization,60000,80,1,2024-06-21T21:59:32+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:36+05:30,2024-06-21T21:59:38+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6837,85
d4619aa7-c3d6-438d-a691-04b32e958ef0,text-summarization,60000,80,1,2024-06-21T21:59:33+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:36+05:30,2024-06-21T21:59:38+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,5812,85
b19fdc90-0231-4efa-a054-5fa8d1b22df3,text-summarization,60000,80,1,2024-06-21T21:59:35+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:36+05:30,2024-06-21T21:59:38+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3785,85
a1de7fa4-b190-4cb1-9173-26bc2aa633fa,text-summarization,60000,80,1,2024-06-21T21:59:37+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:41+05:30,2024-06-21T21:59:43+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6759,85
cdb82dd7-f4de-4c26-b1ca-f3b9a1ba6118,text-summarization,60000,80,1,2024-06-21T21:59:38+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:41+05:30,2024-06-21T21:59:43+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,5734,85
c96b9471-673a-495f-9071-d630fa02059c,text-summarization,60000,80,1,2024-06-21T21:59:40+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:41+05:30,2024-06-21T21:59:43+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,3708,85
6f9e9776-1844-4ece-b956-87a988c0804d,text-summarization,60000,80,1,2024-06-21T21:59:42+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:46+05:30,2024-06-21T21:59:49+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6870,85
e306f642-aa03-4bd5-83ad-e574bcdceff5,text-summarization,60000,80,1,2024-06-21T21:59:41+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:46+05:30,2024-06-21T21:59:49+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7897,85
7d47bb18-f174-4150-b36c-246d3e3839ff,text-summarization,60000,80,1,2024-06-21T21:59:44+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:46+05:30,2024-06-21T21:59:49+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4845,85
bffbe469-c1b5-4573-a488-30d950b8b3e6,text-summarization,60000,80,1,2024-06-21T21:59:47+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:51+05:30,2024-06-21T21:59:54+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6899,85
edb004dd-c2d3-4294-ae27-4acf4ab46d65,text-summarization,60000,80,1,2024-06-21T21:59:46+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:51+05:30,2024-06-21T21:59:54+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7917,85
94783db6-6f55-41cf-9f79-d4a4d8c4326b,text-summarization,60000,80,1,2024-06-21T21:59:49+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:51+05:30,2024-06-21T21:59:54+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4873,85
1b249b6f-de9f-4617-b4ab-6f33dae046e8,text-summarization,60000,80,1,2024-06-21T21:59:52+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:56+05:30,2024-06-21T21:59:59+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6846,85
ff8ab28c-e59d-4d35-9ff7-dd3067bcfe76,text-summarization,60000,80,1,2024-06-21T21:59:54+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:56+05:30,2024-06-21T21:59:59+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4825,85
e75340b3-4f37-4af0-98ff-f5651d75d88f,text-summarization,60000,80,1,2024-06-21T21:59:51+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:56+05:30,2024-06-21T21:59:59+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7955,85
89d4f754-8127-4af3-ae08-2fecb5c71f2f,text-summarization,60000,80,1,2024-06-21T21:59:59+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:01+05:30,2024-06-21T22:00:03+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4243,85
342f5bcf-b42b-498a-92bb-b47a7463be3f,text-summarization,60000,80,1,2024-06-21T21:59:57+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:01+05:30,2024-06-21T22:00:03+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6269,85
452b420f-cbde-4c79-aa07-b7308a518914,text-summarization,60000,80,1,2024-06-21T21:59:56+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:01+05:30,2024-06-21T22:00:03+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7292,85
e9a8177e-a6fb-4b72-be1e-f239b8a3ccb5,text-summarization,60000,80,1,2024-06-21T22:00:04+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:06+05:30,2024-06-21T22:00:09+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4773,85
3aa0bb59-0160-4bb3-8a97-d2b9ea15aeca,text-summarization,60000,80,1,2024-06-21T22:00:02+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:06+05:30,2024-06-21T22:00:09+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6798,85
32ad0134-d357-4bad-86d4-5ff41c9af236,text-summarization,60000,80,1,2024-06-21T22:00:01+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:06+05:30,2024-06-21T22:00:09+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7822,85
01674f65-4c71-4c23-90f6-e23ca6995131,text-summarization,60000,80,1,2024-06-21T22:00:06+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:11+05:30,2024-06-21T22:00:13+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7348,85
e103ac01-f876-44a9-956e-0373600da792,text-summarization,60000,80,1,2024-06-21T22:00:07+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:11+05:30,2024-06-21T22:00:13+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6325,85
980e2d03-d5b5-4da3-8651-798ebb7ec90d,text-summarization,60000,80,1,2024-06-21T22:00:09+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:11+05:30,2024-06-21T22:00:13+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4301,85
aac193ff-28e2-4e07-9a3b-e77c2eadb7cd,text-summarization,60000,80,1,2024-06-21T22:00:11+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:16+05:30,2024-06-21T22:00:19+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7978,85
35c58aaa-192d-43c3-82c7-68ea22ba7c73,text-summarization,60000,80,1,2024-06-21T22:00:14+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:16+05:30,2024-06-21T22:00:19+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4929,85
0da65cc0-9911-41ef-afb8-02cad1e356b6,text-summarization,60000,80,1,2024-06-21T22:00:12+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:16+05:30,2024-06-21T22:00:19+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6962,85
377b4af9-a4d8-4290-8b69-1a0929f74789,text-summarization,60000,80,1,2024-06-21T22:00:19+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:21+05:30,2024-06-21T22:00:24+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,4762,85
7efb11cc-f39d-41de-aa09-de3f8bf8b914,text-summarization,60000,80,1,2024-06-21T22:00:16+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:21+05:30,2024-06-21T22:00:24+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,7809,85
18c36c0f-d324-4065-926e-689178d9e621,text-summarization,60000,80,1,2024-06-21T22:00:17+05:30,0001-01-01T00:00:00Z,2024-06-21T22:00:21+05:30,2024-06-21T22:00:24+05:30,,v2dafa70f-0b33-41ef-9f12-a5f78b2c9454,http://10.110.175.88:49152/summarize,completed,None,6787,85
9267527d-d709-43e0-934a-7dd7a0d13ab1,text-summarization,60000,80,1,2024-06-21T21:59:41+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,46111,85
5374e040-38cf-4523-9e70-acf790f1ba81,text-summarization,60000,80,1,2024-06-21T21:58:59+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,87748,85
023f5e19-5a95-4ed7-95bc-61ea46f2b80c,text-summarization,60000,80,1,2024-06-21T21:59:20+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,66439,85
bb8073ca-1725-44ec-983d-8fcedfe22547,text-summarization,60000,80,1,2024-06-21T21:58:58+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,88764,85
c2d58c89-bb0c-4322-acc5-0bae325f922f,text-summarization,60000,80,1,2024-06-21T21:59:46+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,41039,85
3ec01fee-bec0-4691-9e6c-4a8f56cf23c4,text-summarization,60000,80,1,2024-06-21T21:59:25+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,61363,85
01c34bc8-de91-4171-9963-4d7e6849e0a8,text-summarization,60000,80,1,2024-06-21T21:59:43+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,44094,85
cbad91fb-a5b1-44e9-9c1c-b41148a335e3,text-summarization,60000,80,1,2024-06-21T21:59:11+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,75574,85
278bf345-7def-425e-b4bc-8a73444c634a,text-summarization,60000,80,1,2024-06-21T21:59:01+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,85728,85
9ac56220-8aa2-448a-8ae6-a11d330e05f1,text-summarization,60000,80,1,2024-06-21T21:59:13+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,73548,85
31cf5b6c-729c-4992-b7d4-3ccde24aeb13,text-summarization,60000,80,1,2024-06-21T21:59:15+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,71527,85
4d4cceee-0036-43ed-8e39-64c5bf3a5e02,text-summarization,60000,80,1,2024-06-21T21:59:05+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,81665,85
de6eeaf9-e6b2-4f1a-aa82-cd1417ad8d14,text-summarization,60000,80,1,2024-06-21T21:59:04+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,82683,85
3b19252b-b27e-492b-ac99-2c7a5b02c35d,text-summarization,60000,80,1,2024-06-21T21:59:23+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,63401,85
5a8dd709-b427-46b8-a7f8-7d421cf30256,text-summarization,60000,80,1,2024-06-21T21:59:03+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:52+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,83698,85
a96090a9-84b7-45a9-91a4-6c53901c5070,text-summarization,60000,80,1,2024-06-21T21:59:50+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,37016,85
ad7eaae0-9a1d-4854-be3f-e5b407c6bd0c,text-summarization,60000,80,1,2024-06-21T21:59:28+05:30,0001-01-01T00:00:00Z,2024-06-21T21:59:53+05:30,2024-06-21T22:00:27+05:30,,v6f9298c2-b99a-4ecc-9f5f-351050b39f5b,http://10.97.195.9:49154/summarize,completed,None,58379,85
